Id_Prorroga,Id_Contrato,No_Prorroga,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
311,60,3,123,09/07/2016 00:00,65.78,SE ANEXA AUTORIZACION ORIGINAL DE 5A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EXPEDIENTE UNITARIO,S/N PRORRO,03/06/2015 00:00,05 PR/088/16,03/06/2016 00:00,,07/03/2016 00:00
312,207,2,124,31/08/2016 00:00,90,"ampliación de alcances por petición de conagua, así como atraso en respuestas con conagua, así como el IMPLAN, Tránsito y SAPAL",S/N,25/04/2016 00:00,DGOP/0920/2016,26/04/2016 00:00,,29/04/2016 00:00
314,109,1,284,30/06/2016 00:00,346.34,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,25/05/2016 00:00,01 PR/080/16,25/05/2016 00:00,,19/09/2015 00:00
315,144,2,155,04/06/2016 00:00,126.02,SE ANEXA AUTORIZACION ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,16/05/2016 00:00,02 PR/066/16,16/05/2016 00:00,,31/12/2015 00:00
316,72,3,49,14/08/2016 00:00,32.24,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,24/06/2016 00:00,03 PR/105/16,18/07/2016 00:00,,25/06/2016 00:00
317,69,3,49,14/08/2016 00:00,32.24,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,25/06/2016 00:00,03 PR/104/16,18/07/2016 00:00,,25/06/2016 00:00
318,90,1,13,19/09/2015 00:00,10.48,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PROORG,14/08/2016 00:00,01 PR/194/15,14/08/2015 00:00,,05/09/2015 00:00
319,61,6,55,09/09/2016 00:00,29.41,SE ANEXA AUTORIZACION ORIGINAL DE 6A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,15/07/2016 00:00,06 PR/110/16,26/07/2016 00:00,,15/07/2016 00:00
320,128,1,48,23/07/2016 00:00,27.75,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,18/05/2016 00:00,01 PR/070/16,18/05/2016 00:00,,04/06/2016 00:00
321,68,1,230,24/10/2016 00:00,152.32,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/07/2016 00:00,01 PR/119/16,29/07/2016 00:00,,07/03/2016 00:00
322,96,2,13,05/08/2016 00:00,10.57,SE ANEXA AUTORIZACION ORIGINAL DE 2DO CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/07/2016 00:00,02 PR/122/16,02/08/2016 00:00,,22/07/2016 00:00
323,91,2,8,31/07/2016 00:00,6.5,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,22/07/2016 00:00,02 PR/118/16,29/07/2016 00:00,,22/07/2016 00:00
324,66,2,120,15/09/2016 00:00,78.95,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,15/07/2016 00:00,03 PR/111/16,26/07/2016 00:00,,17/05/2016 00:00
325,64,4,27,06/08/2016 00:00,21.95,SE ANEXA AUTORIZACION ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/07/2016 00:00,04 PR/106/16,19/07/2016 00:00,,09/07/2016 00:00
326,97,2,22,14/08/2016 00:00,17.89,SE ANEXA AUTORIZACION ORIGINAL DE 2DO CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,21/07/2016 00:00,02 PR/117/16,29/07/2016 00:00,,22/07/2016 00:00
327,60,4,10,20/07/2016 00:00,5.35,SE ANEXA AUTORIZACION ORIGINAL DE 6A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EXPEDIENTE UNITARIO,S/N PRORRO,08/07/2016 00:00,06 PR/107/16,18/07/2016 00:00,,09/07/2016 00:00
328,64,3,38,09/07/2016 00:00,30.89,SE ANEXA AUTORIZACION ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,30/05/2016 00:00,03 PR/084/16,30/05/2016 00:00,,31/05/2016 00:00
329,114,1,195,03/12/2016 00:00,63.73,,S/N,10/05/2016 00:00,PRORROGA1,13/05/2016 00:00,,21/05/2016 00:00
330,256,1,9,19/01/2016 00:00,16.67,SE ANEXA AUTORIZACION ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/01/2016 00:00,01 PR/08/16,08/01/2016 00:00,,09/01/2016 00:00
331,257,1,9,19/01/2016 00:00,16.67,SE ANEXA AUTORIZACION ORIGINAL DE 1ER CONVENIO DE PRORROGA ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/01/2016 00:00,01 PR/08/16,08/01/2016 00:00,,09/01/2016 00:00
332,258,1,9,19/01/2016 00:00,16.67,SE ANEXA AUTORIZACION ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,08/01/2016 00:00,01 PR/08/16,08/01/2016 00:00,,09/01/2016 00:00
333,304,1,45,15/08/2016 00:00,24.32,,S/N,27/05/2016 00:00,PRORROGA 01,02/06/2016 00:00,,30/06/2016 00:00
334,69,4,31,15/09/2016 00:00,20.39,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,12/08/2016 00:00,04 PR/133/16,19/08/2016 00:00,,14/08/2016 00:00
335,303,1,30,10/08/2016 00:00,16.67,POR TRAMITES CON SEMARNAT Y CONAGUA,S/N,01/07/2016 00:00,PRORROGA 01,02/07/2016 00:00,,10/07/2016 00:00
336,316,2,43,05/10/2016 00:00,31.16,SE ANEXA AUTORIZACION DE CONVENIO DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,26/08/2016 00:00,02 PR/142/16,26/08/2016 00:00,,22/08/2016 00:00
337,91,3,30,31/08/2016 00:00,24.39,SE ANEXA AUTORIZACION ORIGINAL DE CONVENIO DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,29/07/2016 00:00,03 PR/123/16,05/08/2016 00:00,,31/07/2016 00:00
338,97,3,16,31/08/2016 00:00,13.01,SE ANEXA AUTORIZACION ORIGINAL DE 3ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,15/08/2016 00:00,03 PR/136/16,22/08/2016 00:00,,14/08/2016 00:00
339,331,1,26,30/09/2016 00:00,29.21,SE ANEXA AUTORIZACION 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,01/09/2016 00:00,01 PR/158/16,06/09/2016 00:00,,03/09/2016 00:00
340,293,1,20,08/10/2016 00:00,26.67,SE ANEXA AUTORIZACION ORIGINAL DE 1ER PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,13/09/2016 00:00,01 PR/177/16,20/09/2016 00:00,,17/09/2016 00:00
341,66,3,43,29/10/2016 00:00,28.29,SE ANEXA AUTORIZACION CONVENIO DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,15/09/2016 00:00,04 PR/181/16,23/09/2016 00:00,,15/09/2016 00:00
342,61,7,25,05/10/2016 00:00,13.37,SE ANEXA AUTORIZACION DE CONVENIO DE 7A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,09/09/2016 00:00,07 PR/174/16,15/09/2016 00:00,,09/09/2016 00:00
343,96,3,25,31/08/2016 00:00,20.33,SE ANEXA AUTORIZACION ORIGINAL DE 3ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORRO,05/08/2016 00:00,03 PR/128/16,12/08/2016 00:00,,05/08/2016 00:00
344,68,2,19,12/11/2016 00:00,13,LLUVIAS Y RETRASO EN PAGO DE ESTIMACIONES,S/N PRÓRROGA,27/09/2016 00:00,02 PR/192/16,03/10/2016 00:00,SE TRAMITA Y SE ENVÍA A ADMINISTRATIVO PARA SU CONTROL Y ARCHIVO,24/10/2016 00:00
345,331,2,106,14/01/2017 00:00,119,MEDIANTE OFICIO DGOP/CT/062/16,S/N,13/10/2016 00:00,DGOP/CT/062/16,14/10/2016 00:00,,30/09/2016 00:00
346,66,5,21,19/11/2016 00:00,14,"EXCEDENTES, MODIF EN OBRA",S/N 5A PRORROGA,28/10/2016 00:00,05 PR/250/16,19/12/2016 00:00,SE ANEXA DOCUMENTOS ORIGINALES Y EN COPIA A SOLICITUD Y AUTORIZACIÓN DE 5A PRÓRROGA,29/10/2016 00:00
347,324,1,63,20/02/2017 00:00,34,NO ESTABA AUTORIZADO EL MOBILIARIO POR PARTE DE GESTIÓN AMBIENTAL,SIN NUMERO,16/12/2016 00:00,PROY/2904/2016,16/12/2016 00:00,NINGUNA,19/12/2016 00:00
348,20,1,157,18/02/2017 00:00,84,se cancela propuesta de interseccion a nivel y se pide realizar la interseccion a nivel,sin numero,02/09/2016 00:00,sin numero,06/09/2016 00:00,solicitado por el implan,14/09/2016 00:00
349,68,3,16,28/11/2016 00:00,11,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,10/11/2016 00:00,03 PR/260/16,15/11/2016 00:00,,12/11/2016 00:00
350,95,2,42,01/03/2017 00:00,28,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,26/12/2016 00:00,02 PR Y REPROGR/310/16,30/12/2016 00:00,2A PRORROGA Y REPROGRAMACIÓN,18/01/2017 00:00
351,293,2,0,15/10/2016 00:00,9,DGOP/CT/PR/210/16,S/N,07/10/2016 00:00,DGOP/CT/PR/210/16,10/10/2016 00:00,,26/03/2016 00:00
352,127,1,104,03/06/2016 00:00,48,RETRASOS POR PARTE DEL INAH POR FALTA DE APROBACION DEL ANTEPROYECTO. ,S/N,20/01/2016 00:00,DGOP/ML/0082/2016,21/01/2016 00:00,,20/02/2016 00:00
353,127,2,255,13/02/2017 00:00,119,RETRASO POR PARTE DEL INAH POR FALTA DE APROBACION DEL PROYECTO.,S/N,28/04/2016 00:00,DGOP/ML/PROY/1649/2016,29/04/2016 00:00,,03/06/2016 00:00
354,215,1,101,06/05/2016 00:00,92,RETRASO POR PARTE DEL INAH POR FALTA DE APROBACION DEL ANTEPROYECTO.,S/N,20/01/2016 00:00,DGOP/ML/0083/2016,21/01/2016 00:00,,26/01/2016 00:00
355,215,2,204,26/11/2016 00:00,185,RETRASO POR PARTE DEL INAH POR FALTA DE APROBACION DEL PROYECTO.,S/N,28/04/2016 00:00,DGOP/ML/PROY/1647/2016,29/04/2016 00:00,,06/05/2016 00:00
356,294,1,75,06/05/2016 00:00,109,POR FALTA DE APROBACION POR PARTE DEL INAH.,S/N,22/01/2016 00:00,DGOP/ML/0096/2016,25/01/2016 00:00,,21/02/2016 00:00
357,294,2,204,26/11/2016 00:00,296,POR FALTA DE APROBACION POR PARTE DEL INAH,S/N,22/01/2016 00:00,DGOP/ML/0630/2016,29/04/2016 00:00,,06/05/2016 00:00
358,95,3,21,22/03/2017 00:00,14,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 3A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,28/02/2017 00:00,03 PR/061/17,01/03/2017 00:00,,01/03/2017 00:00
359,211,1,118,03/06/2016 00:00,107,EL CONTRATISTA ENCARGADO DE LA EJECUCIÓN DEL PROYECTO HA SOLICITADO UNA PRIMERA PRORROGA PARA LA TERMINACIÓN DE SU CONTRATO.,1 ER  OFICIO,25/01/2016 00:00,302,25/02/2016 00:00,,06/02/2016 00:00
360,211,2,255,13/02/2017 00:00,232,EL CONSULTOR ENCARGADO DEL PROYECTO HA SOLICITADO UNA SEGUNDA PRORROGA PARA LA TERMINACIÓN DE SU CONTRATO,2 DO OFICIO,27/05/2016 00:00,658,27/05/2016 00:00,,03/06/2016 00:00
361,231,1,181,15/07/2016 00:00,165,"RETRASO EN LA ENTREGA DE RESOLUTIVOS POR PARTE DE GESTIÓN AMBIENTAL, AUMENTO DE NUEVAS CALLES EN FECHAS RECIENTES Y SOLICITUD DE INFORMACIÓN ADICIONAL POR PARTE DE GESTIÓN AMBIENTAL ",SIN NUMERO,07/01/2016 00:00,SIN NUMERO,11/01/2016 00:00,NINGUNA,16/01/2016 00:00
362,231,2,336,16/06/2017 00:00,305,"RETRASO DE RESOLUTIVOS POR GESTIÓN AMBIENTAL, AUMENTO DE METAS PARA AGOTAR EL TECHO FINANCIERO Y ATENCIÓN DE CONDICIONANTES DE BLVD. CALCOPIRITA",SIN NUMERO,15/07/2016 00:00,SIN NUMERO,12/07/2016 00:00,NINGUNA,15/07/2016 00:00
363,173,1,130,16/03/2016 00:00,241,SE INGRESARON LOS PROGRAMAS DE MANEJO EN TIEMPO PERO SE REALIZARON CAMBIOS AL PROYECTO POR PARTE DE MOVILIDAD PARA RESCATE ARBÓREO Y POR LO TANTO EL PROGRAMA DE ARBOLADO CAMBIARA HASTA QUE ESTE DEFINIDA EL NUMERO DE ARBOLES A AFECTAR ,SIN NUMERO,02/11/2015 00:00,SIN NUMERO,02/11/2015 00:00,NINGUNA,07/11/2015 00:00
364,20,2,140,08/07/2017 00:00,75,"SE CONTINUA CON LA REVISIÓN DE LAS PROPUESTAS DE SOLUCIÓN GEOMÉTRICA PRESENTADAS ANTE LA DIRECCIÓN DE TRÁNSITO MUNICIPAL, DONDE ELLOS VALUAN LAS VUELTAS IZQUIERDAS EN LAS INTERSECCIONES DEL PROYECTO.",S/N,13/02/2017 00:00,DGOP/ML/0202/2017,14/02/2017 00:00,NINGUNA,18/02/2017 00:00
365,145,2,64,05/08/2016 00:00,58,El 6 de Mayo del año en curso se dio visto bueno al anteproyecto por parte del Lic. Mauricio Goñi y el Ing. Alfredo Esquivel por parte de Dirección de Servicios Generales y se solicitó por parte del supervisor un proyecto de red contraincendios.,S/N,30/05/2016 00:00,PRORROGA 2,02/06/2016 00:00,,02/06/2016 00:00
366,205,2,18,18/04/2016 00:00,16,SIN RESPUESTA CONAGUA,S/N,28/03/2016 00:00,DGOP/ML/0369/2016,28/03/2016 00:00,,31/03/2016 00:00
367,205,3,17,05/05/2016 00:00,15,SIN RESPUESTA CONAGUA,S/N,13/04/2016 00:00,DGOP/ML/0482/2016,13/04/2016 00:00,,18/04/2016 00:00
368,98,1,65,15/05/2017 00:00,45,SE ANEXA AUTORIZACION ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA DE LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,10/03/2017 00:00,01 PR/075/17,15/03/2017 00:00,,11/03/2017 00:00
369,95,4,35,21/07/2018 00:00,23,FUERA DE CATALOGO (SEXTA PRORROGA),S/N PRORR,15/06/2018 00:00,DGOP/CT/PR/394/18,22/06/2018 00:00,,16/06/2018 00:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
