Id_Prorroga,Id_Contrato,No_Prorroga,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
179,452,1,15,16/02/2018 00:00,18,"FUERA DE CATALOGO LAMINA MULTIPERFORADA, PORTERIA, Y REPARACION DE BARDA PERIMETRAL",,,,,,
,S/N PRORR,01/02/2018 00:00,DGOP/CT/PR/075/18,08/02/2018 00:00,,01/02/2018 00:00,,,,,,
180,588,1,17,31/03/2018 00:00,20,AMPLIACIÓN DE METAS Y FUERA DE CATALOGO  ,S/N PRORR,30/01/2018 00:00,DGOP/CT/PR/069/18,06/02/2018 00:00,,14/03/2018 00:00
181,419,1,20,31/03/2018 00:00,23,AMPLIACIÓN DE METAS Y FUERA DE CATALOGO ,,,,,,
,S/N PRORR,22/02/2018 00:00,DGOP/CT/PR/126/18,27/02/2018 00:00,,11/03/2018 00:00,,,,,,
182,435,1,27,27/01/2018 00:00,31,POR MODIFICACIONES AL PROYECTO Y SUMINISTRO DE MATERIALES POR PARTE DE SAPAL ,S/N PRORR,29/12/2017 00:00,DGOP/CT/PR/549/17,04/01/2017 00:00,,31/12/2017 00:00
183,435,2,21,17/02/2018 00:00,24,"MUESTREO DE SAPAL, Y CAMBIO DE ALCANCES DEL PROYECTO ",S/N PRORR,23/01/2018 00:00,DGOP/CT/PR/048/18,29/01/2018 00:00,,27/01/2018 00:00
184,435,3,35,24/03/2018 00:00,40,LIBERACIÓN DE LIBRANZA Y AUTORIZACIÓN POR CFE,,,,,,
,S/N PRORR,16/02/2018 00:00,DGOP/CT/PR/120/18,23/02/2018 00:00,,17/02/2018 00:00,,,,,,
185,588,2,28,28/04/2018 00:00,34,REUBICACIÓN DE LINEA OPTICA Y SUSPENSION DE TRABAJO DEBIDO A LA AFECTACION DE VIA DE FERROMEX ,,,,,,
,S/N PRORR ,23/03/2018 00:00,DGOP/CT/PR/207/18,27/03/2018 00:00,,31/03/2018 00:00,,,,,,
186,504,1,39,31/01/2018 00:00,72,CAMBIO DE METAS SOLICITADO POR COLONOS ,,,,,,
,S/N PRORR,08/12/2017 00:00,DGOP/CT/PR/518/17,14/12/2017 00:00,,23/12/2017 00:00,,,,,,
187,504,2,37,09/03/2018 00:00,69,AMPLIACIÓN DE METAS EN EL ALUMBRADO ,S/N PRORR,31/01/2018 00:00,DGOP/CT/PR/073/18,07/02/2018 00:00,,31/01/2018 00:00
188,422,1,22,14/02/2018 00:00,24,"FUERA DE CATALOGO , OFICINAS CERRADAS DE SAPAL Y CFE, LLUVIA  ",S/N PRORR,23/01/2018 00:00,DGOP/CT/PR/052/18,29/01/2018 00:00,,23/01/2018 00:00
189,467,3,44,30/04/2018 00:00,49,INTERCONEXIÓN DE SAPAL,S/N PRORR,16/03/2018 00:00,DGOP/CT/PR/187/18,21/03/2018 00:00,,17/03/2018 00:00
190,483,1,36,15/03/2018 00:00,51,MODIFICACIÓN AL PROYECTO ELÉCTRICO ,,,,,,
,S/N PRORR,07/02/2018 00:00,DGOP/CT/PR/097/18,13/02/2018 00:00,,07/02/2018 00:00,,,,,,
191,484,1,36,15/03/2018 00:00,51,MODIFICACIÓN AL PROYECTO ELÉCTRICO,,,,,,
,S/N PRORR,07/02/2018 00:00,DGOP/CT/PR/097/18,13/02/2018 00:00,,07/02/2018 00:00,,,,,,
192,509,1,43,30/04/2018 00:00,38,VOLUMENES EXCEDENTES Y FUERA DE CATALOGO,S/N PRORR,07/03/2018 00:00,DGOP/CT/PR/162/18,13/03/2018 00:00,,18/03/2018 00:00
193,617,1,8,17/04/2018 00:00,8,"LLUVIAS, REPARACION DE TUBERIAS Y PROBLEMÁTICA SOCIAL CON LOS VECINOS ",S/N PRORR,03/04/2018 00:00,DGOP/CT/PR/219/18,10/04/2018 00:00,,09/04/2018 00:00
194,505,1,34,22/04/2018 00:00,30,"FUERA DE CATÁLOGO, VOLÚMENES EXCEDENTES, CAMBIO DE ESPECIFICACIONES Y PAGO TARDÍO DE ESTIMACIONES ",S/N PRORR,16/03/2018 00:00,DGOP/CT/PR/186/18,21/03/2018 00:00,,19/03/2018 00:00
195,707,1,52,28/05/2018 00:00,98,"DISPOSICIÓN DEL SITIO, IMPOSIBILIDAD DE TRABAJAR TODA LA BARDA Y DETERIORO DE CANTERA ",,,,,,
,S/N PRORR,02/03/2018 00:00,DGOP/CT/PR/156/18,08/03/2018 00:00,,06/04/2018 00:00,,,,,,
196,213,1,10,19/11/2017 00:00,10,LLUVIAS,S/N PRORR,26/10/2017 00:00,DGOP/CT/PR/420/17,01/11/2017 00:00,,09/11/2017 00:00
197,681,1,296,29/12/2018 00:00,192,"no se ha ejercido el monto total del contrato, ya que no se ha pedido los insumos para su termino, y en este periodo se definirán alcances",formato de solicitud de convenio modificatorio,02/03/2018 00:00,dgop/0773/2018,05/03/2018 00:00,ninguna,08/03/2018 00:00
198,8,3,27,22/12/2017 00:00,19,POR ATRASO DE PAGO EN ESTIMACIONES,,,,,,
,S/N PRORR,24/11/2017 00:00,DGOP/CT/PR/484/17,29/11/2017 00:00,,25/11/2017 00:00,,,,,,
199,8,4,13,04/01/2018 00:00,9,PAGO DE ESTIMACIONES,S/N PRORR,22/12/2017 00:00,DGOP/CT/PR/538/17,28/12/2017 00:00,,22/12/2017 00:00
200,186,2,39,27/01/2018 00:00,57,TERCER PRORROGA AMPLIACIÓN DE METAS,S/N PRORR,19/12/2017 00:00,DGOP/CT/PR/520/17,26/12/2017 00:00,,19/12/2017 00:00
201,406,1,29,17/02/2018 00:00,33,"AMPLIACIÓN DE METAS, MODIFICACIÓN Y ADECUACIÓN AL PROYECTO",S/N PRORR,19/01/2018 00:00,DGOP/CT/PR/033/18,24/01/2018 00:00,,19/01/2018 00:00
202,619,1,7,30/03/2018 00:00,9,VENTAS DECEMBRINAS,,,,,,
,S/N PRORR,23/03/2018 00:00,DGOP/CT/PR/214/18,27/03/2018 00:00,,23/03/2018 00:00,,,,,,
203,543,1,38,17/03/2018 00:00,56,"LLUVIAS, PRUEBAS DE LINEAS DE  SAPAL",,,,,,
,S/N PRORR,07/02/2018 00:00,DGOP/CT/PR/096/18,13/02/2018 00:00,,07/02/2018 00:00,,,,,,
204,544,1,38,17/03/2018 00:00,56,"LLUVIAS, PRUEBAS DE LINEAS DE SAPAL",S/N PRORR,07/02/2018 00:00,DGOP/CT/PR/095/18,23/02/2018 00:00,,07/02/2018 00:00
205,12,3,31,25/12/2017 00:00,21,POR PAGO DE ESTIMACIONES,,,,,,
,S/N PRORR,23/11/2017 00:00,DGOP/CT/PR/486/17,29/11/2017 00:00,,24/11/2017 00:00,,,,,,
206,365,1,44,15/05/2018 00:00,50,ENTREGA TARDÍA DEL DEPOSITO DE LA AMPLIACIÓN,,,,,,
,S/N PRORR,23/03/2018 00:00,DGOP/CT/PR/213/18,27/03/2018 00:00,,01/04/2018 00:00,,,,,,
207,651,1,29,07/05/2018 00:00,25,"PROBLEMAS DE INSEGURIDAD, FUERAS DE CATALOGO  Y VOLÚMENES EXCEDENTES",,,,,,
,S/N PRORR,06/04/2018 00:00,DGOP/CT/PR/237/18,13/04/2018 00:00,,08/04/2018 00:00,,,,,,
208,485,1,25,01/03/2018 00:00,27,AL REALIZAR LAS EXCAVACIONES PARA REHABILITACION CONCRETOS SE ENCONTRARON RAICES Y SE SOLICITARON RAMPAS DE ACCESO ,,,,,,
,S/N PRORR,22/12/2017 00:00,DGOP/CT/PR/534/17,28/12/2017 00:00,,04/02/2018 00:00,,,,,,
209,486,1,25,01/03/2018 00:00,27,AL REALIZAR LAS EXCAVACIONES PARA REHABILITACION CONCRETOS SE ENCONTRARON RAICES Y SE SOLICITARON RAMPAS DE ACCESO ,S/N PRORR,22/12/2017 00:00,DGOP/CT/PR/534/17,28/12/2017 00:00,,04/02/2018 00:00
210,487,1,25,01/03/2018 00:00,27,AL REALIZAR LAS EXCAVACIONES PARA REHABILITACION CONCRETOS SE ENCONTRARON RAICES Y SE SOLICITARON RAMPAS DE ACCESO ,S/N PRORR,22/12/2017 00:00,DGOP/CT/PR/534/17,28/12/2017 00:00,,04/02/2018 00:00
211,485,2,24,25/03/2018 00:00,26,PENDIENTE ,S/N,01/03/2018 00:00,S/N,02/03/2018 00:00,,01/03/2018 00:00
212,486,2,24,25/03/2018 00:00,26,PENDIENTE,S/N,01/03/2018 00:00,S/N,02/03/2018 00:00,,01/03/2018 00:00
213,487,2,24,25/03/2018 00:00,26,PENDIENTE,S/N,01/03/2018 00:00,S/N,02/03/2018 00:00,,01/03/2018 00:00
214,491,1,90,24/06/2018 00:00,69,REVISION DE PROYECTO EJECUTIVO EN LA VERIFICACION DE AREA HIDRAULICA Y REVALIDACION DE CONAGUA ,S/N PRORR,23/03/2018 00:00,DGOP/CT/PR/204/18,27/03/2018 00:00,,26/03/2018 00:00
215,661,1,33,12/05/2018 00:00,34,"VOLUMENES EXCEDENTES, FUERA DE CATALOGO Y RETIRO DE MATERIAL POR MANTENIMIENTO URBANO",,,,,,
,S/N PRORR,16/04/2018 00:00,DGOP/CT/PR/255/18,23/04/2018 00:00,,09/04/2018 00:00,,,,,,
216,385,3,12,21/03/2018 00:00,13,SUMINISTRO DE TUBERÍA,,,,,,
,S/N PRORR,09/03/2018 00:00,DGOP/CT/PR/165/18,15/03/2018 00:00,,09/03/2018 00:00,,,,,,
217,608,1,41,01/06/2018 00:00,43,DIFICULTADES PARA CERRAR LA VIALIDAD E INDEFINICIÓN DE LA BOVEDA PLUVIAL,,,,,,
,S/N PRORR,20/04/2018 00:00,DGOP/CT/PR/264/18,27/04/2018 00:00,,21/04/2018 00:00,,,,,,
218,382,2,28,12/05/2018 00:00,30,RETRASO EN LIBRANZA DE CFE Y DRENAJE PLUVIAL POR SAPAL ,,,,,,
,S/N PRORR,09/04/2018 00:00,DGOP/CT/PR/252/18,16/04/2018 00:00,,14/04/2018 00:00,,,,,,
219,617,2,22,09/05/2018 00:00,23,POR FALTA DE SUFICIENCIA PRESUPUESTAL,,,,,,
,S/N PRORR,17/04/2018 00:00,DGOPO/CT/PR/258/18,23/04/2018 00:00,,17/04/2018 00:00,,,,,,
220,597,1,49,09/06/2018 00:00,51,AMPLIACIÓN DE METAS Y MODIFICACIÓN AL PROYECTO ORIGINAL,,,,,,
,S/N PRORR,20/04/2018 00:00,DGOP/CT/PR/261/18,27/04/2018 00:00,,21/04/2018 00:00,,,,,,
221,645,1,37,19/05/2018 00:00,35,DAÑO EN TUBERÍA DE AGUA  POR UN VECINO Y RESPUESTA DE SAPAL ,,,,,,
,S/N PRORR,09/04/2018 00:00,DGOP/CT/PR/240/18,16/04/2018 00:00,,12/04/2018 00:00,,,,,,
222,654,1,54,07/07/2018 00:00,40,"PROBLEMAS DE INSEGURIDAD, INTERVENCIÓN EN BLVDS., AUMENTO DE ALCANCES DE PROYECTO Y  MODIFICACIONES EN CIRCUITOS DE ALUMBRADO ",S/N PRORR,11/05/2018 00:00,DGOP/CT/PR/327/18,11/05/2018 00:00,,14/05/2018 00:00
223,609,1,30,08/05/2018 00:00,31,"VOLÚMENES EXCEDENTES  EN DRENAJE SANITARIO Y PLUVIAL, REPARACIÓN DE BACHES Y LLUVIAS ",S/N PRORR,04/04/2018 00:00,DGOP/CT/PR/222/18,11/04/2018 00:00,,08/04/2018 00:00
224,646,1,31,10/04/2018 00:00,38,EL SITIO CON DEMASIADO TRAFICO VEHICULAR POR LA TEMPORADA DE FERIA,,,,,,
,S/N PRORR,09/03/2018 00:00,DGOP/CT/PR/164/18,13/03/2018 00:00,,10/03/2018 00:00,,,,,,
225,539,1,30,19/03/2018 00:00,38,REH DE LINEA DE AGUA POTABLE POR SOLICITUD DE SAPAL,,,,,,
,S/N PRORR,16/02/2018 00:00,DGOP/CT/PR/121/18,23/02/2018 00:00,,17/02/2018 00:00,,,,,,
226,539,2,26,14/04/2018 00:00,33,FUERA DE CATALOGO Y VOLUMENES EXCEDENTES ,,,,,,
,S/N PRORR,16/03/2018 00:00,DGOP/CT/PR/191/18,21/03/2018 00:00,,19/03/2018 00:00,,,,,,
227,732,1,15,03/06/2018 00:00,16,FUERA DE CATALOGO Y SUSPENSIÓN DE TRABAJOS POR SEMANA SANTA,,,,,,
,,,,,,,,,,,,
,S/N PRORR,11/05/2018 00:00,DGOP/CT/PR/318/18,17/05/2018 00:00,,19/05/2018 00:00,,,,,,
228,465,1,45,21/03/2018 00:00,52,REUBICACIÓN  DE LINEA DE CFE Y FUERAS DE CATALOGO,,,,,,
,S/N PRORR,02/02/2018 00:00,DGOP/CT/PR/084/18,09/02/2018 00:00,,04/02/2018 00:00,,,,,,
229,466,1,45,21/03/2018 00:00,52,REUBICACIÓN  DE LINEA DE CFE Y FUERAS DE CATALOGO,S/N PRORR,02/02/2018 00:00,DGOP/CT/PR/084/18,09/02/2018 00:00,,04/02/2018 00:00
230,538,1,30,30/04/2018 00:00,26,VOLUMENES EXCEDENTES Y LLUVIAS ,S/N PRORR,22/03/2018 00:00,DGOP/CT/PR/198/18,27/03/2018 00:00,,31/03/2018 00:00
231,538,2,47,16/06/2018 00:00,41,FALTA DE RESOLUTIVO DE IMPACTO AMBIENTAL,,,,,,
,S/N PRORR,30/04/2018 00:00,DGOP/CT/PR/278/18,07/05/2018 00:00,,30/04/2018 00:00,,,,,,
232,505,2,28,20/05/2018 00:00,25,"ENTREGA DEL SUMINISTRO DE LUMINARIAS, VOLUMNES EXCEDENTES Y FUERA DE CATALOGO ",,,,,,
,S/N PRORR,20/04/2018 00:00,DGOP/CT/PR/270/18,27/04/2018 00:00,,22/04/2018 00:00,,,,,,
233,529,1,35,05/05/2018 00:00,31,VOLÚMENES EXCEDENTES Y FUERA DE CATALOGO ,,,,,,
,S/N PRORR,30/03/2018 00:00,DGOP/CT/PR/215/18,04/04/2018 00:00,,31/03/2018 00:00,,,,,,
234,532,1,61,12/05/2018 00:00,56,AMPLIACIÓN DE METAS EN REHABILITACIÓN DE BOVEDA,,,,,,
,S/N PRORR,07/03/2018 00:00,DGOP/CT/PR/159/18,13/03/2018 00:00,,12/03/2018 00:00,,,,,,
235,534,1,58,15/05/2018 00:00,51,VOLÚMENES EXCEDENTES Y FUERA DE CATALOGO,,,,,,
,S/N PRORR,16/03/2018 00:00,DGOP/CT/PR/190/18,21/03/2018 00:00,,18/03/2018 00:00,,,,,,
236,541,1,28,17/02/2018 00:00,34,EMPRESA CALAF SOL TIEMPO DE FRAGUADO PARA APLICAR CALAFATEO 28 DÍAS  CON GARANTÍA,,,,,,
,S/N PRORR,19/01/2018 00:00,DGOP/CT/PR/30/18,24/01/2018 00:00,,20/01/2018 00:00,,,,,,
237,714,1,31,18/06/2018 00:00,33,TRABAJOS DE EXCAVACIÓN,,,,,,
,S/N PRORR,03/05/2018 00:00,DGOP/CT/PR/288/18,10/05/2018 00:00,,18/05/2018 00:00,,,,,,
238,701,2,40,20/05/2018 00:00,46,MODIFICACIONES AL PROYECTO DE AGUA POTABLE POR INDICACION DE SAPAL Y RESOLUCION DE ARBOLADO ,,,,,,
,S/N PRORR,10/04/2018 00:00,DGOP/CT/PR/249/18,16/04/2018 00:00,,10/04/2018 00:00,,,,,,
239,500,1,38,05/05/2018 00:00,33,"MODIFICACION EN ESTRUCTURA DE TERRACERIAS, VOLUMENES EXCEDENTES Y FUERA DE CATALOGO",,,,,,
,S/N PRORR,23/03/2018 00:00,DGOP/CT/PR/201/18,27/03/2018 00:00,,28/03/2018 00:00,,,,,,
240,493,1,28,04/05/2018 00:00,29,FALTA DE SUFICIENCIA PRESUPUESTAL ,,,,,,
,S/N PRORR,05/04/2018 00:00,DGOP/CT/PR/231/18,12/04/2018 00:00,,06/04/2018 00:00,,,,,,
241,613,1,15,24/04/2018 00:00,16,"INDEFINICIÓN DE PROYECTO, FUERA DE CATALOGO Y VOLÚMENES EXCEDENTES",S/N PRORR,09/06/2018 00:00,DGOP/CT/PR/243/18,16/04/2018 00:00,,09/04/2018 00:00
242,158,1,26,31/08/2017 00:00,48,LLUVIAS,S/N PRORR,04/08/2017 00:00,DGOP/CT/PR/276/17,10/08/2017 00:00,,05/08/2017 00:00
243,158,2,49,19/10/2017 00:00,91,SE PRESENTO UN SOCAVON Y PROTECCION CIVIL SOLICITO APOYO PARA LOS TRABAJOS DEL MURO ,S/N PRORR,30/08/2017 00:00,DGOP/CT/PR/293/17,05/09/2017 00:00,,31/08/2017 00:00
245,751,1,31,26/06/2018 00:00,30,"MEJORAMIENTO DE TERRENO, MODIFICACION AL RESOLUTIVO DE IMPACTO AMBIENTAL, LLUVIAS Y LIBRANZA DE CFE ",S/N PRORR,22/05/2018 00:00,DGOP/CT/PR/354/18,29/05/2018 00:00,,26/05/2018 00:00
246,537,1,60,01/06/2018 00:00,49,MODIFICACIÓN DE TRAZO Y DEL RESOLUTIVO DE IMPACTO AMBIENTAL E INCREMENTO DE ALCANCES ,,,,,,
,S/N PRORR,02/04/2018 00:00,DGOP/CT/PR/216/18,09/05/2018 00:00,,02/04/2018 00:00,,,,,,
247,335,1,40,09/02/2018 00:00,27,"LLUVIAS, VOLÚMENES EXCEDENTES Y ADECUACIÓN DE PROYECTO DE DRENAJE PLUVIAL",,,,,,
,S/N PRORR,22/11/2017 00:00,DGOP/CT/PR/480/17,28/11/2017 00:00,,31/12/2017 00:00,,,,,,
248,335,2,29,10/03/2018 00:00,19,"DEFINICIÓN POR SAPAL DE TRAZO DE TUBERÍA, CONCEPTOS Y VOLÚMENES EXCEDENTES POR AMPLIACIÓN ",,,,,,
,S/N PRORR,09/02/2018 00:00,DGOP/CT/PR/105/18,15/02/2018 00:00,,09/02/2018 00:00,,,,,,
249,335,3,34,13/04/2018 00:00,23,"INTERCONEXIÓN DE SAPAL, VOLÚMENES EXCEDENTES Y FUERA DE CATALOGO",S/N PRORR,09/03/2018 00:00,DGOP/CT/PR/167/18,15/03/2018 00:00,,10/03/2018 00:00
250,530,1,13,04/03/2018 00:00,14,FALTA DE PLANOS CORREGIDOS Y AUTORIZACIÓN DE MODIFICACIONES PROYECTO EJECUTIVO,S/N PRORR,20/12/2017 00:00,DGOP/CT/PR/522/17,27/12/2017 00:00,,19/02/2018 00:00
251,530,2,14,18/03/2018 00:00,15,"GAS NATUIRAL, FUERA DE CAT, LLUVIAS E INTERCONECCION DE SAPAL ",,,,,,
,S/N PRORR,02/03/2018 00:00,DGOP/CT/PR/144/18,08/03/2018 00:00,,04/03/2018 00:00,,,,,,
252,530,3,31,18/04/2018 00:00,32,CAMBIO DE CONEXIÓN DEL DRENAJE PLUVIAL SOLICITADO POR SAPAL ,,,,,,
,S/N PRORR,16/03/2018 00:00,DGOP/CT/PR/174/18,21/03/2018 00:00,,18/03/2018 00:00,,,,,,
253,535,1,43,01/04/2018 00:00,54,FUERA DE CATALOGO Y POR LA AMPLIACIÓN DE METAS,,,,,,
,S/N PRORR,23/01/2018 00:00,DGOP/CT/PR/051/18,29/01/2018 00:00,,17/02/2018 00:00,,,,,,
254,473,1,49,13/03/2018 00:00,56,"SAPAL, GAS NATURAL, DESCARGAS DOMICILIARIAS, Y AMPLIACIÓN DE METAS ",,,,,,
,S/N PRORR,23/01/2018 00:00,DGOP/CT/PR/042/18,29/01/2018 00:00,TERE,23/01/2018 00:00,,,,,,
255,367,1,45,18/03/2018 00:00,41,POR ENTREGA TARDÍA DEL TRAMO,S/N PRORR,01/02/2018 00:00,DGOP/CT/PR/078/18,08/02/2018 00:00,,01/02/2018 00:00
256,325,1,25,05/03/2018 00:00,17,"LLUVIAS, PRUEBAS DE LINEAS DE  SAPAL ",,,,,,
,S/N PRORR,06/02/2018 00:00,DGOP/CT/PR/093/18,12/02/2018 00:00,,08/02/2018 00:00,,,,,,
257,600,1,29,07/03/2018 00:00,76,"POR EL TIEMPO DE SUMINISTRO DE LOS CALENTADORES, AUSENCIAS DE BENEFICIARIOS Y MÚLTIPLES LOCALIZACIONES ",S/N PRORR,29/01/2018 00:00,DGOP/CT/PR/066/18,02/02/2018 00:00,,06/02/2018 00:00
258,179,1,31,15/11/2017 00:00,32,"FUERA DE CATALOGO TELMEX, SIFONES, JARDINERAS, POZO DE VISITA, BROCALES Y LLUVIAS ",,,,,,
,S/N PRORR,11/10/2017 00:00,DGOP/CT/PR/375/17,17/10/2017 00:00,,15/11/2017 00:00,,,,,,
259,9,2,45,14/11/2017 00:00,31,LLUVIAS. FALTA DE LIBERACIÓN DE TRAMO Y FALTA DE ENTREGA DE PARADEROS REHABILITADOS ,,,,,,
,S/N PRORR,20/09/2017 00:00,DGOP/CT/PR/315/17,25/09/2017 00:00,,30/09/2017 00:00,,,,,,
260,553,3,40,18/06/2018 00:00,44,AMPLIACION DE METAS Y SE SOLICITO A DIR. DES. SOCIAL CONSTRUCCION DE EXPLANADA AFURA DE ESCUELA ,,,,,,
,S/N PRORR,09/05/2018 00:00,DGOP/CT/PR/315/18,17/05/2018 00:00,,09/05/2018 00:00,,,,,,
261,610,1,18,27/04/2018 00:00,19,"ENTREGA DE PUNTOS, INDEFINICION PROYECTO ELECTRICO, FUERA DE CATALOGO Y VOLUMENES EXCEDENTES ",S/N PRORR,09/04/2018 00:00,DGOP/CT/PR/246/18,16/04/2018 00:00,,09/04/2018 00:00
262,545,1,31,26/04/2018 00:00,27,"FUERAS DE CATALOGO, LIBERACION DE ARBOLES, CFE, TELMEX Y SAPAL",,,,,,
,S/N  PRORR,13/03/2018 00:00,DGOP/CT/PR/168/18,20/03/2018 00:00,,26/03/2018 00:00,,,,,,
263,609,2,39,16/06/2018 00:00,41,CONSTRUCCIÓN DE BANQUETA FRENTE A PREESCOLAR E INSTALACIÓN DE ALUMBRADO PÚBLICO,,,,,,
,S/N PRORR,08/05/2018 00:00,DGOP/CT/PR/309/18,15/05/2018 00:00,,08/05/2018 00:00,,,,,,
264,739,1,61,11/07/2018 00:00,75,ACTOS VANDALICOS QUE GENERAN ACCIONES DE REPARACIÓN AMPLIACIÓN DE METAS ,,,,,,
,S/N PRORR,09/05/2018 00:00,DGOP/CT/PR/312/18,17/05/2018 00:00,,11/05/2018 00:00,,,,,,
265,532,2,19,31/05/2018 00:00,18,FUERA DE CATALOGO Y MANIOBRAS EN ADECUACIÓN DE BÓVEDA EXISTENTE,,,,,,
,S/N PRORR,11/05/2018 00:00,DGOP/CT/PR/324/18,17/05/2018 00:00,,12/05/2018 00:00,,,,,,
266,601,1,23,30/04/2018 00:00,21,FALTA DE DISPOSICION DEL SITIO ,S/N PRORR,20/03/2018 00:00,DGOP/CT/PR/195/18,23/03/2018 00:00,,07/04/2018 00:00
267,601,2,96,04/08/2018 00:00,89,AJUSTES PARA  EJECUCION DE TRABAJOS EN EXCAVACIONES Y ACARREOS ,,,,,,
,S/N PRORR,30/04/2018 00:00,DGOP/CT/PR/276/18,07/05/2018 00:00,,30/04/2018 00:00,,,,,,
268,688,1,56,30/06/2018 00:00,69,FALTA DE LIBERACIÓN DE TRAMOS ,,,,,,
,S/N PRORR,04/05/2018 00:00,DGOP/CT/PR/294/18,11/05/2018 00:00,,05/05/2018 00:00,,,,,,
269,750,1,14,20/05/2018 00:00,17,CANCELACIÓN DE FOLIOS Y ASIGNACIÓN DE NUEVOS FOLIOS,S/N PRORR,04/05/2018 00:00,DGOP/CT/PR/303/18,11/05/2018 00:00,,06/05/2018 00:00
270,729,1,29,10/06/2018 00:00,29,FUERA DE CATALOGO  POR PRESENCIA DE MATERIAL TIPO C ,S/N PRORR,11/05/2018 00:00,DGOP/CT/PR/321/18,17/05/2018 00:00,,12/05/2018 00:00
271,589,1,14,21/04/2018 00:00,15,"LLUVIAS, REPROGRAMACION DE SAPAL Y TRABAJOS DE EXCAVACIÓN ",,,,,,
,S/N PRORR,06/04/2018 00:00,DGOP/CT/PR/234/18,13/04/2018 00:00,,07/04/2018 00:00,,,,,,
272,708,1,59,21/07/2018 00:00,60,"ADECUACIONES AL PROYECTO, VOLÚMENES EXCEDENTES Y FUERA DE CATALOGO ",S/N PRORR,17/05/2018 00:00,DGOP/CT/PR/336/18,24/05/2018 00:00,,23/05/2018 00:00
273,643,2,27,17/06/2018 00:00,24,"INTERCONEXION DE AGUA POTABLE, DESCARGA ADICIONAL A MILENIO Y CONCEPTOS FUERA DE CATALOGO ",S/N PRORR,08/05/2018 00:00,DGOP/CT/PR/306/18,15/05/2018 00:00,,21/05/2018 00:00
274,691,1,21,26/05/2018 00:00,26,MODIFICACION AL PROYECTO POR RESOLUTIVO DE IMPACTO AMBIENTAL Y VOLUMNES EXCEDENTES ,S/N PRORR,24/04/2018 00:00,DGOP/CT/PR/273/18,30/04/2018 00:00,,05/05/2018 00:00
275,655,1,74,08/08/2018 00:00,73,"MODIFICACIONES A LINEAS DE AGUA, INTERCONEXIONES Y ADECUACIONES A PLANOS DE ALUMBRADO ",,,,,,
,S/N PRORR,14/05/2018 00:00,DGOP/CT/PR/330/18,21/05/2018 00:00,,26/05/2018 00:00,,,,,,
276,687,1,37,07/07/2018 00:00,38,EXCAVACIONES PARA LINEAS DE DRENAJE SANITARIO Y DESCARGAS DOMICILIARIAS,S/N PRORR,30/05/2018 00:00,DGOP/CT/PR/369/18,06/06/2018 00:00,,31/05/2018 00:00
277,546,1,21,22/04/2018 00:00,18,MODIFICACIONES AL PROYECTO EN MURO DE MAPOSTERIA Y FUERAS DE CATALOGO,S/N PRORR,16/03/2018 00:00,DGOP/CT/PR/177/18,21/03/2018 00:00,,01/04/2018 00:00
278,546,2,34,26/05/2018 00:00,30,POR PROBLEMAS CON LOS VECINOS QUE LES QUITEN EL PASO PEATONAL QUE CRUZA POR EL ESPACIO PUBLICO HAN GENERADO ATRASOS ,S/N PRORR,16/04/2018 00:00,DGOP/CT/PR/267/18,27/04/2018 00:00,,22/04/2018 00:00
279,629,1,24,16/06/2018 00:00,25,"ADECUACIONES AL PROYECTO ORIGINAL, VOLUMENES EXCEDENTES Y FUERA DE CATALOGO",S/N PRORR,22/05/2018 00:00,DGOP/CT/PR/351/18,29/05/2018 00:00,,23/05/2018 00:00
280,644,1,14,26/05/2018 00:00,16,AMPLIACIÓN DE METAS Y VOLÚMENES EXCEDENTES,,,,,,
,S/N PRORR,03/05/2018 00:00,DGOP/CT/PR/291/18,10/05/2018 00:00,,12/05/2018 00:00,,,,,,
281,679,1,29,10/05/2018 00:00,55,"TRABAJOS NOCTURNOS, FUERA DE CATALOGO Y REHABILITACIÓN DE ESTRUCTURA METÁLICA",,,,,,
,S/N PRORR,10/04/2018 00:00,DGOP/CT/PR/254/18,18/04/2018 00:00,,11/04/2018 00:00,,,,,,
282,749,1,20,26/05/2018 00:00,24,LOS BENEFICIARIOS NO CONTRABAN CON LAS ADECUACIONES PARA PODER INSTALAR  LOS CALENTADORES,,,,,,
,S/N PRORR,04/05/2018 00:00,DGOP/CT/PR/297/18,11/05/2018 00:00,,06/05/2018 00:00,,,,,,
283,686,1,35,09/06/2018 00:00,43,FUERA DE CATALOGO Y MODIFICACIONES AL PROYECTO POR NECESIDADES DE LOS LOCATARIOS ,,,,,,
,S/N PRORR,04/05/2018 00:00,DGOP/CT/PR/300/18,11/05/2018 00:00,,05/05/2018 00:00,,,,,,
284,626,1,19,28/04/2018 00:00,20,REUBICACIÓN DE POSTE S DE CFE Y GESTIONES CON LA SEG,S/N PRORR,05/04/2018 00:00,DGOP/CT/PR/228/18,12/04/2018 00:00,,09/04/2018 00:00
285,509,2,21,21/05/2018 00:00,18,FUERA DE CATALOGO Y VOLÚMENES EXCEDENTES ,,,,,,
,S/N PRORR,30/04/2018 00:00,DGOP/CT/PR/279/18,07/05/2018 00:00,,30/04/2018 00:00,,,,,,
