Id_Recalendarizacion,Id_Contrato,No_Recalendarizacion,Tipo_Recalendarizacion,Fecha_Deposito,Dias_Recorrer,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Inicio_Ultima_Anterior,Fecha_Termino_Ultima_Anterior
209,480,1,ANTICIPO,09/11/2017 00:00,25,10/11/2017 00:00,07/02/2018 00:00,S/N,14/11/2017 00:00,DGOP/DAyCFO/0235/2017,21/11/2017 00:00,ANA LAURA,16/10/2017 00:00,13/01/2018 00:00
210,448,1,ANTICIPO,10/11/2017 00:00,21,13/11/2017 00:00,20/01/2018 00:00,S/N,17/11/2017 00:00,DGOP/DAyCFO/0236/2017,22/11/2017 00:00,ANA LAURA,23/10/2017 00:00,30/12/2017 00:00
211,491,1,ANTICIPO,14/11/2017 00:00,16,15/11/2017 00:00,26/03/2018 00:00,S/N RECAL,22/11/2017 00:00,DAyCFO/0237/2017,23/11/2017 00:00,KAREN 23/11/2017,30/10/2017 00:00,10/03/2018 00:00
212,525,1,ANTICIPO,01/11/2017 00:00,45,02/11/2017 00:00,26/12/2017 00:00,S/N RECAL,09/11/2017 00:00,DGOP/DAyCFO/236/2017,13/11/2017 00:00,13/11/2017,18/09/2017 00:00,11/11/2017 00:00
214,485,1,ANTICIPO,01/11/2017 00:00,57,02/11/2017 00:00,04/02/2018 00:00,S/N,08/11/2017 00:00,DGOP/DAyCFO/0238/2017,15/11/2017 00:00,RECALENDARIZACION POR ANTICIPO,06/09/2017 00:00,09/12/2017 00:00
215,486,1,ANTICIPO,01/11/2017 00:00,57,02/11/2017 00:00,04/02/2018 00:00,S/N,08/11/2017 00:00,DGOP/DAyCFO/0238/2017,15/11/2017 00:00,RECALENDARIZACION POR ANTICIPO ANA LAURA,06/09/2017 00:00,09/12/2017 00:00
216,487,1,ANTICIPO,01/11/2017 00:00,57,02/11/2017 00:00,04/02/2018 00:00,S/N,08/11/2017 00:00,DGOP/DAyCFO/0238/2017,15/11/2017 00:00,RECALENDARIZACIÓN POR ANTICIPO ANA LAURA,06/09/2017 00:00,09/12/2017 00:00
217,281,1,SITIO,29/11/2017 00:00,26,05/09/2017 00:00,14/12/2017 00:00,S/N RECAL,05/09/2017 00:00,01 RECAL/100/17,07/09/2017 00:00,POR ENTREGA TARDIA DE SITIO ,10/08/2017 00:00,18/11/2017 00:00
218,390,1,ANTICIPO,11/10/2017 00:00,24,12/10/2017 00:00,05/12/2017 00:00,S/N,18/11/2017 00:00,DGOP/DAyCFO/0230/2017,23/11/2017 00:00,SE AUTORIZA LA RECALENDARIZACIÓN POR FECHA DE ANTICIPO EL DÍA 11/10/2017,18/09/2017 00:00,11/11/2017 00:00
219,463,1,ANTICIPO,13/11/2017 00:00,28,13/11/2017 00:00,17/02/2018 00:00,S/N RECAL,21/11/2017 00:00,DAyCFO/240/2017,28/11/2017 00:00,AMALIA 30/11/2017,16/10/2017 00:00,20/01/2018 00:00
220,468,1,ANTICIPO,24/11/2017 00:00,46,24/11/2017 00:00,14/02/2018 00:00,S/N RECAL,27/11/2017 00:00,DAyCFO/241/2017,30/11/2017 00:00,KAREN 30/11/2017,09/10/2017 00:00,30/12/2017 00:00
221,490,1,ANTICIPO,30/11/2017 00:00,34,21/11/2017 00:00,03/03/2018 00:00,S/N RECAL,28/11/2017 00:00,DAyCFO/242/2017,30/11/2017 00:00,JORGE 30/11/2017,18/10/2017 00:00,28/01/2018 00:00
222,530,1,ANTICIPO,14/11/2017 00:00,16,15/11/2017 00:00,19/02/2018 00:00,S/N RECAL,22/11/2017 00:00,DAyCFO/0426/2017,30/11/2017 00:00,ANA LAURA 30/11/2017,30/10/2017 00:00,03/02/2018 00:00
223,393,1,ANTICIPO,08/11/2017 00:00,62,08/11/2017 00:00,31/01/2018 00:00,S/N,13/11/2017 00:00,DGOP/DAyCFO/0244/2017,20/11/2017 00:00,RECALENDARIZACION POR ANTICIPO,07/09/2017 00:00,30/11/2017 00:00
224,534,1,ANTICIPO,23/11/2017 00:00,29,24/11/2017 00:00,18/03/2018 00:00,S/N RECAL,30/11/2017 00:00,DAyCFO/0245/2017,04/12/2017 00:00,AMALIA 04/12/2017,26/10/2017 00:00,17/02/2018 00:00
225,505,1,ANTICIPO,23/11/2017 00:00,30,25/11/2017 00:00,19/03/2018 00:00,S/N RECAL,30/11/2017 00:00, DAyCFO/105/2017,04/12/2017 00:00,ANA LAURA 04/12/2017,26/10/2017 00:00,17/02/2018 00:00
226,509,1,ANTICIPO,23/11/2017 00:00,29,24/11/2017 00:00,18/03/2018 00:00, S/N RECAL,30/11/2017 00:00,DAyCFO/0247/2017,04/12/2017 00:00,GRIS 04/12/2017,26/10/2017 00:00,17/02/2018 00:00
227,532,1,ANTICIPO,23/11/2017 00:00,30,24/11/2017 00:00,12/03/2018 00:00, S/N RECAL,30/11/2017 00:00, DAyCFO/0248/2017,04/12/2017 00:00,AMALIA 04/12/2017,25/10/2017 00:00,10/02/2018 00:00
228,523,1,ANTICIPO,21/11/2017 00:00,23,22/11/2017 00:00,22/01/2018 00:00,S/N RECAL,01/12/2017 00:00,DAyCFO/0437/2017,04/12/2017 00:00,GRIS 04/12/2017,30/10/2017 00:00,30/12/2017 00:00
229,405,1,SITIO,05/12/2017 00:00,14,02/10/2017 00:00,30/12/2017 00:00,S/N RECAL ,06/10/2017 00:00,01 RECAL/112/17,11/10/2017 00:00,POR RETRASO EN ENTREGA DE SITIO ,18/09/2017 00:00,16/12/2017 00:00
230,458,1,ANTICIPO,07/12/2017 00:00,21,13/11/2017 00:00,20/01/2018 00:00,S/N RECAL,07/12/2017 00:00,DGOP/DAyCFO/249/2017,24/11/2017 00:00,Validó Amalia,23/10/2017 00:00,30/12/2017 00:00
231,537,1,ANTICIPO,30/11/2017 00:00,23,01/12/2017 00:00,02/04/2018 00:00,S/N RECAL,04/12/2017 00:00,DAyCFO/0250/2017,07/12/2017 00:00,CLAUDIA 07/12/2017,08/11/2017 00:00,10/03/2018 00:00
232,535,1,ANTICIPO,29/11/2017 00:00,21,30/11/2017 00:00,17/02/2018 00:00,S/N RECAL,04/12/2017 00:00,DAyCFO/0251/2017,07/12/2017 00:00,AMALIA 07/12/2017,09/11/2017 00:00,27/01/2018 00:00
233,492,1,ANTICIPO,28/11/2017 00:00,22,28/11/2017 00:00,08/01/2018 00:00,S/N RECAL,07/12/2017 00:00,DAyCFO/0252/2017,07/12/2017 00:00,JORGE 07/12/2017,06/11/2017 00:00,16/12/2017 00:00
234,551,1,ANTICIPO,11/10/2017 00:00,17,12/10/2017 00:00,19/12/2017 00:00,S/N RECAL,26/10/2017 00:00,DGOP/DAYCFO/0210/2017,26/10/2017 00:00,CLAU 26/10/2017,25/09/2017 00:00,02/12/2017 00:00
235,552,1,ANTICIPO,11/10/2017 00:00,17,12/10/2017 00:00,19/12/2017 00:00,S/N RECAL,26/10/2017 00:00,DGOP/DAYCFO/0210/2017,26/10/2017 00:00,CLAUDIA 26/10/2017,25/09/2017 00:00,02/12/2017 00:00
236,553,1,ANTICIPO,23/10/2017 00:00,25,23/10/2017 00:00,22/01/2018 00:00,S/N RECALEND,30/10/2017 00:00,DGOP/DAyCFO/0217/2017,06/11/2017 00:00,DEPÓSITO DE ANTICIPO EL 23/OCT/2017,28/09/2017 00:00,28/12/2017 00:00
237,588,1,ANTICIPO,20/12/2017 00:00,19,21/12/2017 00:00,14/03/2018 00:00,S/N RECAL,22/12/2017 00:00,DAyCFO/0531/2017,26/12/2017 00:00,KAREN 26/12/2017,02/12/2017 00:00,23/02/2018 00:00
238,549,1,ANTICIPO,06/12/2017 00:00,22,07/12/2017 00:00,06/01/2018 00:00,S/N RECAL,11/12/2017 00:00,DAyCFO/0254/2017,26/12/2017 00:00,GRIS ,15/11/2017 00:00,15/12/2017 00:00
239,539,1,ANTICIPO,29/11/2017 00:00,21,30/11/2017 00:00,17/02/2018 00:00,S/N RECAL,08/12/2017 00:00,DAyCFO/0255/2017,15/12/2017 00:00,GRIS,09/11/2017 00:00,27/01/2018 00:00
240,524,1,ANTICIPO,06/12/2017 00:00,22,07/12/2017 00:00,06/01/2018 00:00,S/N RECAL,11/12/2017 00:00,DAyCFO/0257/2017,26/12/2017 00:00,ANA LAURA,15/11/2017 00:00,15/12/2017 00:00
241,533,1,ANTICIPO,30/11/2017 00:00,51,01/12/2017 00:00,12/03/2018 00:00,S/N RECAL,07/12/2017 00:00,DAyCFO/0258/2017,14/12/2017 00:00,CLAUDIA,11/10/2017 00:00,20/01/2018 00:00
242,545,1,ANTICIPO,30/11/2017 00:00,25,01/12/2017 00:00,26/03/2018 00:00,S/N RECAL,07/12/2017 00:00,DAyCFO/0472/2017,14/12/2017 00:00,JORGE,06/11/2017 00:00,28/02/2018 00:00
243,456,1,ANTICIPO,14/11/2017 00:00,58,15/11/2017 00:00,05/02/2018 00:00,S/N RECAL,21/11/2017 00:00,DAyCFO/0410/2017,28/11/2017 00:00,AMALIA,18/09/2017 00:00,09/12/2017 00:00
244,603,1,ANTICIPO,21/11/2017 00:00,23,22/11/2017 00:00,20/01/2018 00:00,S/N RECAL,24/11/2017 00:00,DAyCFO/261/2017,04/01/2018 00:00,karen 04/01/2018,30/10/2017 00:00,28/12/2017 00:00
245,604,1,ANTICIPO,21/11/2017 00:00,23,22/11/2017 00:00,20/01/2018 00:00,S/N RECAL,24/11/2016 00:00,DAyCFO/262/2017,04/01/2018 00:00,KAREN 04/01/2018,30/10/2017 00:00,28/12/2017 00:00
246,605,1,ANTICIPO,21/11/2017 00:00,23,22/11/2017 00:00,20/01/2018 00:00,S/N RECAL,24/11/2017 00:00,DAyCFO/0263/2017,04/01/2018 00:00,KAREN 04/01/2018,30/10/2017 00:00,28/12/2017 00:00
247,452,1,ANTICIPO,01/11/2017 00:00,63,10/11/2017 00:00,01/02/2018 00:00,RECAL S/N,22/11/2017 00:00,DGOP/DAYCFO/0248/2017,22/11/2017 00:00,CLAU 22/11/2017,08/09/2017 00:00,30/11/2017 00:00
248,587,1,ANTICIPO,20/12/2017 00:00,17,21/12/2017 00:00,17/03/2018 00:00,S/N RECAL,28/12/2017 00:00,DAyCFO/0265/2017,05/01/2018 00:00,GRIS ,04/12/2017 00:00,28/02/2018 00:00
249,564,1,ANTICIPO,22/12/2017 00:00,19,23/12/2017 00:00,19/03/2018 00:00,S/N RECAL,29/12/2017 00:00,DAyCFO/0266/2017,14/12/2017 00:00,JORGE,04/12/2017 00:00,28/02/2018 00:00
250,622,1,ANTICIPO,26/12/2017 00:00,27,27/12/2017 00:00,27/03/2018 00:00,S/N RECAL,03/01/2018 00:00,DAyCFO/001/2018,10/01/2018 00:00,AMALIA 15/01/2018,30/11/2017 00:00,28/02/2018 00:00
251,543,1,ANTICIPO,30/11/2017 00:00,18,01/12/2017 00:00,07/02/2018 00:00,S/N RECAL,06/12/2017 00:00,DAyCFO/002/2017,13/12/2017 00:00,ANA LAURA 15/01/2018,13/11/2017 00:00,20/01/2018 00:00
252,544,1,ANTICIPO,30/11/2017 00:00,18,01/12/2017 00:00,07/02/2018 00:00,S/N RECAL,06/12/2017 00:00,DAyCFO/003/2017,13/12/2017 00:00,ANA LAURA 15/01/2018,13/11/2017 00:00,20/01/2018 00:00
253,606,1,ANTICIPO,02/01/2018 00:00,15,03/01/2018 00:00,01/04/2018 00:00,S/N RECAL,08/01/2018 00:00,DAyCFO/004/2018,15/01/2018 00:00,ana laura 15/01/2018,19/12/2017 00:00,17/03/2018 00:00
254,618,1,ANTICIPO,03/01/2018 00:00,31,04/01/2018 00:00,10/04/2018 00:00,S/N RECAL,08/01/2018 00:00,DAyCFO/005/2018,15/01/2018 00:00,KAREN 15/01/2018,04/12/2017 00:00,10/03/2018 00:00
255,600,1,ANTICIPO,29/12/2017 00:00,47,30/12/2017 00:00,06/02/2018 00:00,S/N RECAL,05/01/2018 00:00,DAyCFO/006/2018,12/01/2018 00:00,ANA LAURA 15/01/2018,13/11/2017 00:00,21/12/2017 00:00
256,616,1,ANTICIPO,02/01/2018 00:00,30,03/01/2018 00:00,26/03/2018 00:00,S/N RECAL,08/01/2018 00:00,DAyCFO/007/2018,15/01/2018 00:00,JORGE 15/01/2018,04/12/2017 00:00,24/02/2018 00:00
257,538,1,ANTICIPO,05/12/2017 00:00,23,06/12/2017 00:00,31/03/2018 00:00,S/N RECAL,08/01/2018 00:00,DAyCFO/008/2018,15/01/2018 00:00,AMALIA 15/01/2018,13/11/2017 00:00,09/03/2018 00:00
258,609,1,ANTICIPO,02/01/2018 00:00,20,02/01/2018 00:00,08/04/2018 00:00,S/N RECAL,10/01/2018 00:00,DAyCFO/009/2018,15/01/2018 00:00,GRISELDA 15/01/2018,13/12/2017 00:00,19/03/2018 00:00
259,617,1,ANTICIPO,02/01/2018 00:00,30,03/01/2018 00:00,09/04/2018 00:00,S/N RECAL,10/01/2018 00:00,DAyCFO/010/2018,15/01/2018 00:00,GRISELDA 15/01/2018,04/12/2017 00:00,10/03/2018 00:00
260,623,1,ANTICIPO,14/12/2017 00:00,31,14/12/2017 00:00,09/04/2018 00:00,RECAL S/N ,26/12/2017 00:00,DAYCFO/0011/2017,26/12/2017 00:00,CLAU 16/01/2017,13/11/2017 00:00,09/03/2018 00:00
261,607,1,ANTICIPO,02/01/2018 00:00,15,02/01/2018 00:00,11/06/2018 00:00,S/N RECAL,09/01/2018 00:00,DAyCFO/012/2018,16/01/2018 00:00,GRISELDA 17/01/2018,18/12/2017 00:00,26/05/2018 00:00
262,630,1,ANTICIPO,03/01/2018 00:00,25,04/01/2018 00:00,04/04/2018 00:00,S/N RECAL,10/01/2018 00:00,DAyCFO/013/2018,17/01/2018 00:00,GRISELDA 17/01/2018,09/12/2017 00:00,09/03/2018 00:00
263,626,1,ANTICIPO,02/01/2018 00:00,29,03/01/2018 00:00,09/04/2018 00:00,S/N RECAL,04/01/2018 00:00,DAyCFO/014/2018,11/01/2018 00:00,AMALIA 17/01/2018,04/12/2017 00:00,10/03/2018 00:00
264,632,1,ANTICIPO,05/12/2017 00:00,22,06/12/2017 00:00,02/04/2018 00:00,S/N RECAL,13/12/2017 00:00,DAyCFO/015/2018,20/12/2017 00:00,KAREN 17/01/2018,13/11/2017 00:00,09/03/2018 00:00
267,500,1,SITIO,01/12/2017 00:00,39,04/12/2017 00:00,28/03/2018 00:00,S/N RECALEND POR SITIO,18/12/2017 00:00,DGOP/CT/REC/0121/17,20/12/2017 00:00,SITIO,26/10/2017 00:00,17/02/2018 00:00
268,613,1,ANTICIPO,03/01/2018 00:00,16,03/01/2018 00:00,09/04/2018 00:00,S/N RECAL,09/01/2018 00:00,DAyCFO/016/2018,16/01/2018 00:00,JORGE 18/01/2018,18/12/2017 00:00,24/03/2018 00:00
269,610,1,ANTICIPO,03/01/2018 00:00,16,03/01/2018 00:00,09/04/2018 00:00,S/N RECAL,09/01/2018 00:00,DAyCFO/017/2018,16/01/2018 00:00,GRISELDA 18/01/2018,18/12/2017 00:00,24/03/2018 00:00
270,563,1,ANTICIPO,28/12/2017 00:00,31,28/12/2017 00:00,16/04/2018 00:00,S/N,02/01/2018 00:00,DGOP/DAYCFO/0267/2017,11/01/2018 00:00,SE AUTORIZA RECALENDARIZACIÓN  POR ANTICIPO EL DÍA 28/12/2017,27/11/2017 00:00,16/03/2018 00:00
271,643,1,ANTICIPO,08/12/2017 00:00,20,11/12/2017 00:00,04/04/2018 00:00,S/N,15/12/2017 00:00,DGOP/DAYCFO/0269/2017,26/12/2017 00:00,SE AUTORIZA LA RECALENDARIZACIÓN POR ANTICIPO DE FECHA  08/12/2017,21/11/2017 00:00,15/03/2018 00:00
272,654,1,ANTICIPO,29/12/2017 00:00,14,29/12/2017 00:00,14/05/2018 00:00,RECAL S/N,11/01/2018 00:00,DAYCFO/0018/2018,11/01/2018 00:00,CLAU 12/01/2018,15/12/2017 00:00,30/04/2018 00:00
273,645,1,ANTICIPO,26/12/2017 00:00,32,27/12/2017 00:00,12/04/2018 00:00,S/N RECAL,03/01/2018 00:00, DAyCFO/019/2018,10/01/2018 00:00,GRIS 30/01/2018,24/11/2017 00:00,10/03/2018 00:00
274,619,1,ANTICIPO,02/01/2018 00:00,34,02/01/2018 00:00,23/03/2018 00:00,S/N RECAL,19/01/2018 00:00,DAyCFO/020/2018,26/01/2018 00:00,KAREN 30/01/2018,29/11/2017 00:00,17/02/2018 00:00
276,636,1,ANTICIPO,08/12/2017 00:00,35,11/12/2017 00:00,04/04/2018 00:00,S/N RECAL,14/12/2017 00:00,DAyCFO/022/2018,21/12/2017 00:00,JORGE 30/01/2018,06/11/2017 00:00,28/02/2018 00:00
277,638,1,ANTICIPO,08/12/2017 00:00,18,09/12/2017 00:00,02/04/2018 00:00,S/N RECAL,15/12/2017 00:00,DAyCFO/023/2018,22/12/2017 00:00,GRISELDA 30/01/2018,21/11/2017 00:00,15/03/2018 00:00
278,639,1,ANTICIPO,23/11/2017 00:00,38,23/11/2017 00:00,23/01/2018 00:00,S/N RECAL,04/12/2017 00:00,DAyCFO/024/2018,11/12/2017 00:00,KAREN 30/01/2018,16/10/2017 00:00,16/12/2017 00:00
279,640,1,ANTICIPO,23/11/2017 00:00,38,23/11/2017 00:00,23/01/2018 00:00,S/N RECAL,04/12/2017 00:00,DAyCFO/025/2018,11/12/2017 00:00,KAREN 30/01/2018,16/10/2017 00:00,16/12/2017 00:00
280,565,1,ANTICIPO,27/12/2017 00:00,30,27/12/2017 00:00,18/03/2018 00:00,S/N RECAL,24/01/2018 00:00,DAyCFO/027/2018,30/01/2018 00:00,ANA LAURA 30/01/2018,27/11/2017 00:00,16/02/2018 00:00
281,641,1,ANTICIPO,01/12/2017 00:00,19,02/12/2017 00:00,22/02/2018 00:00,S/N RECAL,11/12/2017 00:00,DAyCFO/027/2018,18/12/2017 00:00,JORGE 30/01/2018,13/11/2017 00:00,03/02/2018 00:00
282,642,1,ANTICIPO,01/12/2017 00:00,19,02/12/2017 00:00,22/02/2018 00:00,S/N RECAL,11/12/2017 00:00,DAyCFO/028/2018,18/12/2017 00:00,JORGE 30/01/2018,13/11/2017 00:00,03/02/2018 00:00
283,637,1,ANTICIPO,14/12/2017 00:00,49,14/12/2017 00:00,02/02/2018 00:00,S/N RECAL,19/01/2018 00:00,DAyCFO/029/2018,26/01/2018 00:00,GRISELDA 30/01/2018,26/10/2017 00:00,15/12/2017 00:00
284,602,1,ANTICIPO,02/01/2018 00:00,30,03/01/2018 00:00,26/03/2018 00:00,S/N RECAL,08/01/2018 00:00,DAyCFO/030/2018,15/01/2018 00:00,AMALIA 30/01/2018,04/12/2017 00:00,24/02/2018 00:00
285,615,1,SITIO,31/01/2018 00:00,24,11/01/2018 00:00,03/04/2018 00:00,S/N RECAL,11/01/2018 00:00,01 RECAL/004/18,17/01/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,18/12/2017 00:00,10/03/2018 00:00
286,651,1,SITIO,02/02/2018 00:00,50,15/12/2017 00:00,08/04/2018 00:00,S/N RECAL,22/12/2017 00:00,01 RECAL/124/17,26/12/2017 00:00,POR RETRASO EN ENTREGA DE SITIO ,26/10/2017 00:00,17/02/2018 00:00
287,614,1,SITIO,06/02/2018 00:00,25,12/01/2018 00:00,18/04/2018 00:00,S/N RECAL ,22/01/2018 00:00,01 RECAL/016/18,26/01/2018 00:00,POR RETRASO EN ENTREGA DE SITIO,18/12/2017 00:00,24/03/2018 00:00
288,663,1,ANTICIPO,03/01/2017 00:00,31,04/01/2018 00:00,27/03/2018 00:00,S/N,10/01/2018 00:00,DGOP/DACFO/0270/2018,17/01/2018 00:00,SE AUTORIZA RECALENDARIZACIÓN  POR FECHA DE ANTICIPO EL DÍA 03/01/2018,04/12/2017 00:00,24/02/2018 00:00
289,660,1,ANTICIPO,03/01/2018 00:00,24,04/01/2018 00:00,09/04/2018 00:00,S/N RECAL,08/01/2018 00:00,DAyCFO/031/2018,15/01/2018 00:00,KAREN 12/02/2018,11/12/2017 00:00,16/03/2018 00:00
290,498,1,ANTICIPO,28/11/2017 00:00,51,29/11/2017 00:00,31/12/2017 00:00,S/N RECAL,07/12/2017 00:00,DAyCFO/031/2018,14/12/2017 00:00,KAREN 13/02/2018,11/09/2017 00:00,10/11/2017 00:00
291,558,1,ANTICIPO,20/12/2017 00:00,17,21/12/2017 00:00,27/02/2018 00:00,S/N RECAL,01/02/2018 00:00,DAyCFO/033/2018,08/02/2018 00:00,KAREN 13/02/2018,04/12/2017 00:00,10/02/2018 00:00
292,661,1,ANTICIPO,02/01/2018 00:00,21,03/01/2018 00:00,09/04/2018 00:00,S/N RECAL,10/01/2018 00:00,DAyCFO/035/2018,17/01/2018 00:00,KAREN 13/02/2018,13/12/2017 00:00,19/03/2018 00:00
293,662,1,ANTICIPO,03/01/2018 00:00,30,03/01/2018 00:00,29/01/2018 00:00,S/N RECAL,08/01/2018 00:00,DAyCFO/035/2018,15/01/2018 00:00,KAREN 13/02/2018,04/12/2017 00:00,30/12/2017 00:00
294,589,1,SITIO,16/02/2018 00:00,35,01/01/2018 00:00,07/04/2018 00:00,S/N RECAL,05/01/2018 00:00,01 RECAL/02/18,12/01/2018 00:00,POR RETRASO EN LA  ENTREGA DE SITIO ,27/11/2017 00:00,03/03/2018 00:00
295,546,1,SITIO,20/02/2018 00:00,25,08/12/2017 00:00,01/04/2018 00:00,S/N RECAL,15/12/2017 00:00,01 RECAL/118/17,18/12/2017 00:00,POR RETRASO EN ENTREGA DE SITIO ,13/11/2017 00:00,07/03/2018 00:00
296,691,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,05/05/2018 00:00, S/N RECAL,16/02/2018 00:00,DAyCFO/036/2018,23/02/2018 00:00,K 27/02/2018,02/01/2018 00:00,24/03/2018 00:00
297,644,1,ANTICIPO,12/02/2018 00:00,57,13/02/2018 00:00,12/05/2018 00:00,S/N RECAL,16/02/2018 00:00,DAyCFO/037/2018,23/02/2018 00:00,K 27/02/2018,18/12/2017 00:00,16/03/2018 00:00
299,672,1,ANTICIPO,12/02/2018 00:00,51,12/02/2018 00:00,15/05/2018 00:00,S/N RECAL,19/02/2018 00:00,DAyCFO/039/2018,26/02/2018 00:00,K 27/02/2018,23/12/2017 00:00,25/03/2018 00:00
300,655,1,ANTICIPO,12/02/2018 00:00,56,13/02/2018 00:00,26/05/2018 00:00,S/N RECAL,23/02/2018 00:00,DAyCFO/040/2018,27/02/2018 00:00,K 27/02/2018,19/12/2017 00:00,31/03/2018 00:00
301,692,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,19/05/2018 00:00,S/N RECAL,19/02/2018 00:00,DAyCFO/042/2018,26/02/2018 00:00,K 27/02/2018,02/01/2018 00:00,07/04/2018 00:00
302,688,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,05/05/2018 00:00,S/N RECAL ,19/02/2018 00:00,DAyCFO/043/2018,26/02/2018 00:00,K 27/02/2018,02/01/2018 00:00,24/03/2018 00:00
303,685,1,ANTICIPO,27/02/2018 00:00,52,13/02/2018 00:00,15/05/2018 00:00,S/N RECAL,22/02/2018 00:00,DAyCFO/044/2018,27/02/2018 00:00,K 27/02/2018,23/12/2017 00:00,24/03/2018 00:00
304,682,1,ANTICIPO,12/02/2018 00:00,42,13/02/2018 00:00,19/05/2018 00:00,S/N RECAL,19/02/2018 00:00,DAyCFO/045/2018,26/02/2018 00:00,K 27/02/2018,02/01/2018 00:00,07/04/2018 00:00
305,653,1,ANTICIPO,12/02/2018 00:00,77,12/02/2018 00:00,24/03/2018 00:00,S/N RECAL,19/02/2018 00:00,DAyCFO/0523/2018,26/02/2018 00:00,K 27/02/2018,27/11/2017 00:00,06/01/2018 00:00
306,683,1,ANTICIPO,12/02/2018 00:00,49,13/02/2018 00:00,21/05/2018 00:00,S/N RECAL,19/02/2018 00:00,DAyCFO/047/2018,26/02/2018 00:00,K 27/02/2018,26/12/2017 00:00,02/04/2018 00:00
307,686,1,ANTICIPO,12/02/2018 00:00,49,13/02/2018 00:00,05/05/2018 00:00,S/N RECAL ,20/02/2018 00:00,DAyCFO/048/2018,26/02/2018 00:00,K 27/02/2018,26/12/2017 00:00,17/03/2018 00:00
308,529,1,SITIO,27/02/2018 00:00,42,07/12/2017 00:00,31/03/2018 00:00,S/N RECAL,14/12/2017 00:00,01 RECAL/115/17,15/12/2017 00:00,POR RETRASO EN ENTREGA DE SITIO ,26/10/2017 00:00,17/02/2018 00:00
309,701,1,ANTICIPO,28/02/2018 00:00,30,24/11/2017 00:00,19/02/2018 00:00,S/N,11/01/2018 00:00,DAYCFO/264/2018,11/01/2018 00:00,KAREN,25/10/2017 00:00,20/01/2018 00:00
310,608,1,SITIO,01/03/2018 00:00,33,15/01/2018 00:00,21/04/2018 00:00,S/N RECAL,17/01/2018 00:00,DGOP/CT/REC/07/18,22/01/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,13/12/2017 00:00,19/03/2018 00:00
311,693,1,SITIO,02/03/2018 00:00,23,25/01/2018 00:00,19/03/2018 00:00,S/N RECAL,01/02/2018 00:00,DGOP/CT/REC/019/18,07/02/2018 00:00,POR RETRASO EN ENTREGA DE SITIO ,02/01/2018 00:00,24/02/2018 00:00
312,704,1,ANTICIPO,19/02/2018 00:00,60,19/02/2018 00:00,03/07/2018 00:00,S/N RECAL,28/02/2018 00:00,DAyCFO/049/2018,07/03/2018 00:00,K 08/03/2018,21/12/2017 00:00,04/05/2018 00:00
313,628,1,SITIO,08/03/2018 00:00,22,11/01/2018 00:00,22/04/2018 00:00,S/N RECAL,17/01/2018 00:00,DGOP/CT/REC/011/18,22/01/2018 00:00,POR ENTREGA TARDIA  DE SITIO,20/12/2017 00:00,31/03/2018 00:00
314,702,1,ANTICIPO,22/12/2017 00:00,40,23/12/2017 00:00,01/02/2018 00:00,S/N RECAL,31/01/2018 00:00,DAyCFO/050/2018,07/02/2018 00:00,K 08/03/2018,13/11/2017 00:00,23/12/2017 00:00
315,690,1,ANTICIPO,12/02/2018 00:00,49,13/02/2018 00:00,20/05/2018 00:00,S/N RECAL ,16/03/2018 00:00,DAyCFO/041/2018,23/03/2018 00:00,K 08/03/2018,26/12/2017 00:00,01/04/2018 00:00
316,707,1,ANTICIPO,12/02/2018 00:00,41,12/02/2018 00:00,06/04/2018 00:00,S/N RECAL ,08/03/2018 00:00,DAyCFO/051/2018,22/02/2018 00:00,K 08/03/2018,02/01/2018 00:00,24/02/2018 00:00
317,684,1,ANTICIPO,09/02/2018 00:00,53,10/02/2018 00:00,21/03/2018 00:00,S/N RECAL ,16/02/2018 00:00,DAyCFO/105/2018,23/02/2018 00:00,K 08/02/2018,19/12/2017 00:00,27/01/2018 00:00
318,715,1,ANTICIPO,12/02/2018 00:00,41,12/02/2018 00:00,06/04/2018 00:00,S/N RECAL ,02/03/2018 00:00,DAyCFO/053/2018,08/03/2018 00:00,K 08/03/2018,02/01/2018 00:00,24/02/2018 00:00
319,627,1,ANTICIPO,19/02/2018 00:00,63,20/02/2018 00:00,02/06/2018 00:00,S/N RECAL,26/02/2018 00:00,DAyCFO/054/2018,02/03/2018 00:00,K 08/03/2018,19/12/2017 00:00,31/03/2018 00:00
320,726,1,ANTICIPO,21/02/2018 00:00,50,21/02/2018 00:00,13/05/2018 00:00,S/N RECAL,27/02/2018 00:00,DAyCFO/055/2018,06/03/2018 00:00,K 08/03/18,02/01/2018 00:00,24/03/2018 00:00
