Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe
4512,241,9,SUMINISTROS E INSTALACIÓN ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DRENAJE SANITARIO ).,20750.17
4513,241,10,RELLENOS ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DRENAJE SANITARIO ).,17500.05
4514,241,11,POZOS DE VISITA ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DRENAJE SANITARIO ).,22668.12
4515,241,12,LIMPIEZA ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DRENAJE SANITARIO ).,1185.38
4516,241,13,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DESCARGAS DOMICILIARIAS ).,4060.52
4517,241,14,ACARREOS EN CAMION ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DESCARGAS DOMICILIARIAS ).,6718.44
4518,241,15,SUMINISTROS E INSTALACIÓN ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DESCARGAS DOMICILIARIAS ).,20975.6
4519,241,16,RELLENOS ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DESCARGAS DOMICILIARIAS ).,4979.74
4520,241,17,LIMPIEZA ( REPOSICION Y/O REHABILITACION DE LA LINEA DE ATARJEA - DESCARGAS DOMICILIARIAS ).,854.75
4521,241,18,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS ( ARROYO Y GUARNICIONES ).,32506.04
4522,241,19,BASES Y SUB BASES ( ARROYO Y GUARNICIONES ).,51699.12
4523,241,20,PAVIMENTOS HIDRAULICOS ( ARROYO Y GUARNICIONES ).,170739.14
4524,241,21,PAVIMENTOS ASFALTICOS ( ARROYO Y GUARNICIONES ).,10260.56
4525,241,22,ACARREOS EN CAMIÓN ( ARROYO Y GUARNICIONES ).,35292.66
4526,241,23,LIMPIEZA ( ARROYO Y GUARNICIONES ).,4030.93
4527,241,24,OBRAS COMPLEMENTARIAS ( ARROYO Y GUARNICIONES ).,4241.14
4528,241,25,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS ( BANQUETAS ).,7356.82
4529,241,26,BASES Y SUB BASES ( BANQUETAS ).,2600.68
4530,241,27,PAVIMENTOS HIDRAULICOS ( BANQUETAS ).,39976.11
4531,241,28,ACARREOS EN CAMION ( BANQUETAS ).,3255.94
4532,241,29,LIMPIEZA ( BANQUETAS ).,1362.96
4533,241,30,ELECTRIFICACIÓN.,29105.31
4534,241,31,SEÑALAMIENTO HORIZONTAL ( SEÑALAMIENTO DEFINITIVO Y PROTECCIÓN DE OBRA ).,6236.81
4535,241,32,SEÑALAMIENTO VERTICAL ( SEÑALAMIENTO DEFINITIVO Y PROTECCIÓN DE OBRA ).,5318.86
4536,241,33,SEÑALAMIENTO DE PROTECCION DE OBRA ( SEÑALAMIENTO DEFINITIVO Y PROTECCIÓN DE OBRA ).,10522.98
4537,242,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS (REPOSICION Y/O REHABILITACION DE LINEA DE ATARJEA-DRENAJE SANITARIO),296.25
4538,242,2,ACARREOS EN CAMION (REPOSICION Y/O REHABILITACION DE LINEA DE ATARJEA-DRENAJE SANITARIO),47.37
4539,242,3,SUMINISTRO E INSTALACION (REPOSICION Y/O REHABILITACION DE LINEA DE ATARJEA-DRENAJE SANITARIO),3307.8
4540,242,4,RELLENOS (REPOSICION Y/O REHABILITACION DE LINEA DE ATARJEA-DRENAJE SANITARIO),204.68
4541,242,5,POZOS DE VISITA (REPOSICION Y/O REHABILITACION DE LINEA DE ATARJEA-DRENAJE SANITARIO),7361.41
4542,242,6,LIMPIEZA (REPOSICION Y/O REHABILITACION DE LINEA DE ATARJEA-DRENAJE SANITARIO),215.39
4543,242,7,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS (ARROYO Y GUARNICIONES),3946.37
4544,242,8,BASES Y SUB BASES COMPLEMENTARIOS (ARROYO Y GUARNICIONES),7298.71
4545,242,9,PAVIMENTOS HIDRAULICOS (ARROYO Y GUARNICIONES),36897.76
4546,242,10,PAVIMENTOS ASFALTICOS (ARROYO Y GUARNICIONES),777.11
4547,242,11,ACARREOS EN CAMION (ARROYO Y GUARNICIONES),7857.66
4548,242,12,LIMPIEZA (ARROYO Y GUARNICIONES),924.76
4549,242,13,OBRAS COMPLEMENTARIAS (ARROYO Y GUARNICIONES),3451.61
4550,242,14,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS (BANQUETAS),2910.73
4551,242,15,BASES Y SUB BASES (BANQUETAS),722.26
4552,242,16,PAVIMENTOS HIDRAULICOS (BANQUETAS),7049.88
4553,242,17,ACARREOS EN CAMION (BANQUETAS),1802.15
4554,242,18,LIMPIEZA (BANQUETAS),368.37
4555,242,19,SEÑALAMIENTO HORIZONTAL (SEÑALAMIENTO DEFINITIVO Y PROTECCION DE OBRA),3268.32
4556,243,1,SEÑALAMIENTO DE OBRA,3905.72
4557,243,2,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS (AGUA POTABLE),63010.92
4558,243,3,ACARREOS EN CAMION (AGUA POTABLE),18243.74
4559,243,4,AGUA POTABLE,76697.98
4560,243,5,CAJAS PARA LA OPERACION DE VALVULAS (AGUA POTABLE),8524.56
4561,243,6,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS (DRENAJE SANITARIO),46455.31
4562,243,7,ACARREOS EN CAMION (DRENAJE SANITARIO),21418.56
4563,243,8,DRENAJE SANITARIO,57203.96
4564,243,9,POZOS DE VISITA (DRENAJE SANITARIO),44101.98
4565,243,10,"PRELIMINARES Y TRABAJOS COMPLEMENTARIOS (DRENAJE SANITARIO, DESCARGAS DOMICILIARIAS)",81130.77
4566,243,11,"ACARREOS EN CAMION (DRENAJE SANITARIO, DESCARGAS DOMICILIARIAS)",10756.57
4567,243,12,"DRENAJE SANITARIO, DESCARGAS DOMICILIARIAS",29893.94
4568,243,13,PRELIMINARES ARROYO,51876.47
4569,243,14,ACARREOS EN CAMION,49955.81
4570,243,15,BASES Y SUB BASES,152189.18
4571,243,16,PAVIMENTOS HIDRAULICOS,364983.56
4572,243,17,PAVIMENTOS ASFALTICOS,27186.3
4573,243,18,LIMPIEZA GENERAL DE LA OBRA,4804.36
4574,243,19,PRELIMINARES BANQUETA,6343.37
4575,243,20,ACARREOS EN CAMION,426.48
4576,243,21,BASES Y SUB BASES EN BANQUETA,27797.88
4577,243,22,PAVIMENTOS HIDRAULICOS,110669.77
4578,243,23,LIMPIEZA GENERAL DE LA OBRA,1615.3
4579,243,24,MURO DE CONTENSION,309011.19
4580,243,25,SEÑALAMIENTO HORIZONTAL,49164.64
4581,243,26,SEÑALAMIENTO VERTICAL,16261.69
4582,243,27,FUERA DE CATALOGO,0
4583,244,1,ACARREOS EN CAMION (AGUA POTABLE),535.3
4584,244,2,ACARREOS EN CAMION (DRENAJE SANITARIO),11222.96
4585,244,3,ACARREOS EN CAMION,15918.31
4586,244,4,MURO DE CONTENSION,16635.23
4587,245,1,ACTIVIDADES PREVIAS AL INICIO DE OBRA,1682819.3
4588,245,2,ACTIVIDADES DURANTE LA EJECUCION DE LA OBRA,21506822.64
4589,245,3,ACTIVIDADES AL FINAL DE LA OBRA,2857089.8
4590,245,4,Gestión Comunitaria y Social.-,1257419.45
4591,245,5,Gestión y control Ambiental.-,726917.7
4592,245,6,TRABAJOS DE SUPERVISIÓN TÉCNICA - FINANCIERA DE LAS OBRAS POSTERIORES A LA CONCLUSIÓN DE LOS TRABAJOS.,224542.07
4593,245,7,FUERA DE CATALOGO,0
4594,246,1,COMUNIDAD SAN JOSE DEL RESPLANDOR.,194948.94
4595,246,2,COMUNIDAD EL CONSUELO.,112568.94
4596,246,3,COMUNIDAD RANCHO NUEVO LA LUZ.,158193.47
4597,246,4,COMUNIDAD NUEVO LINDERO TRAMO I.,91533.33
4598,246,5,FUERA DE CATALOGO,0
4599,247,1,TOPOGRAFIA C. ANTERA.,10097.37
4600,247,2,TRAMITE C. ANTERA.,1204.2
4601,247,3,SONDEOS C. ANTERA.,4101.8
4602,247,4,ANTEPROYECTO C. ANTERA.,18607.8
4603,247,5,PROYECTO C. ANTERA.,21781.73
4604,247,6,ENTREGA C. ANTERA.,11681.39
4605,247,7,MECANICA DE SUELOS C. ANTERA.,19694.86
4606,247,8,TOPOGRAFIA C. SEPALO.,10097.37
4607,247,9,TRAMITE C. SEPALO.,1204.2
4608,247,10,SONDEOS C. SEPALO.,4101.8
4609,247,11,ANTEPROYECTO C. SEPALO.,18607.8
4610,247,12,PROYECTO  C. SEPALO.,21781.73
4611,247,13,ENTREGA C. SEPALO.,11681.39
4612,247,14,MECANICA DE SUELOS C. SEPALO.,19694.86
4613,248,1,PINTURA PARA ELIMINACIÓN DE GRAFITIS,51495.38
4614,249,1,ALBAÑILERIA,84298.37
4615,249,2,ACABADOS,511864.45
4616,249,3,CANCELERIA,289945.86
4617,249,4,INSTALACION DE VOZ Y DATOS,447391.19
4618,249,5,RED CONTRA INCENDIOS,26512.99
4619,249,6,GABINETE CON MANGUERA,42112.13
4620,249,7,INSTALACION ELECTRICA PARA AIRE ACONDICIONADO,41804.77
4621,249,8,INSTALACION DE AIRE ACONDICIONADO SEGUNDO NIVEL,205991.16
4622,249,9,ALUMBRADO Y CONTACTOS,235408.46
4623,249,10,ACOMETIDA EN MEDIA TENSION 13.2 KV,515956.8
4624,249,11,ALIMENTADORES EN BAJA TENSION,519168.19
4625,249,12,LIMPIEZA,23818.72
4626,249,13,BALCON PERIMETRAL,4016.76
4627,249,14,DEMOLICION DE CUBIERTA,1815.45
4628,249,15,COLUMNA DE FACHADA EXTERIOR,22862.72
4629,249,16,BARANDAL DE BALCONES,10675.2
4630,249,17,DESCANSO DE ESCALERA,17325.96
4631,249,18,ESTRUCTURA FACHADA,457901.46
4632,249,19,FUERA DE CATALOGO,0
4633,250,1,PRESUPUESTOS,100280.2
4634,251,1,TRAMO GUANAJUATITO-BUENOS AIRES.,198710.78
4635,252,1,TOPOGRAFIA C. ARTURO LOZANO MADRAZO.,10097.37
4636,252,2,TRAMITE C. ARTURO LOZANO MADRAZO.,1204.2
4637,252,3,SONDEOS C. ARTURO LOZANO MADRAZO.,4101.8
4638,252,4,ANTEPROYECTO C. ARTURO LOZANO MADRAZO.,18607.8
4639,252,5,PROYECTO C. ARTURO LOZANO MADRAZO.,21781.73
4640,252,6,ENTREGA C. ARTURO LOZANO MADRAZO.,11681.39
4641,252,7,MECANICA DE SUELOS C. ARTURO LOZANO MADRAZO.,19694.86
4642,252,8,TOPOGRAFIA C. PARACHO.,6175.98
4643,252,9,TRAMITE C. PARACHO.,1204.2
4644,252,10,SONDEOS C. PARACHO.,4101.8
4645,252,11,ANTEPROYECTO C. PARACHO.,10315.37
4646,252,12,PROYECTO C. PARACHO.,11821.56
4647,252,13,ENTREGA C. PARACHO.,9793.08
4648,252,14,MECANICA DE SUELOS C. PARACHO.,19694.86
4649,253,1,TRABAJOS DE CAMPO,7127.08
4650,253,2,TRABAJOS DE LABORATIORIO,25604.64
4651,253,3,TRABAJOS DE GABINETE,11718.84
4652,254,1,PRELIMINARES AGUA POTABLE.,25814.98
4653,254,2,RELLENOS Y ACARREOS AGUA POTABLE.,40812.41
4654,254,3,SUMINISTROS AGUA POTABLE.,52050.7
4655,254,4,MANO DE OBRA  AGUA POTABLE.,49905.21
4656,254,5,LIMPIEZA DE OBRA  AGUA POTABLE.,842.27
4657,254,6,PRELIMINARES DESCARGAS DOMICILIARIAS.,16999.8
4658,254,7,RELLENOS Y ACARREOS DESCARGAS DOMICILIARIAS.,24845.28
4659,254,8,SUMINISTROS DESCARGAS DOMICILIARIAS.,19394.54
4660,254,9,MANO DE OBRA DESCARGAS DOMICILIARIAS.,4789.35
4661,254,10,LIMPIEZA DE OBRA DESCARGAS DOMICILIARIAS.,362.7
4662,254,11,PRELIMINARES ARROYO Y GUARNICIONES.,98026.97
4663,254,12,ACARREOS EN CAMION ARROYO Y GUARNICIONES.,95346.21
4664,254,13,BASES Y SUB-BASES ARROYO Y GUARNICIONES.,127434.48
4665,254,14,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES.,442692.33
4666,254,15,LIMPIEZA DE OBRA ARROYO Y GUARNICIONES.,3814.07
4667,254,16,PRELIMINARES BANQUETAS.,10183.28
4668,254,17,ACARREOS BANQUETAS.,11940.51
4669,254,18,BASES BANQUETAS.,1369.13
4670,254,19,PAVIMENTOS BANQUETAS.,21544.13
4671,254,20,LIMPIEZA DE OBRA BANQUETAS.,513.06
4672,254,21,SEÑALAMIENTO HORIZONTAL,42112.19
4673,254,22,SEÑALAMIENTO VERTICAL,6578.53
4674,254,23,SEÑALAMIENTO DE PROTECCION DE OBRA,8664.32
4675,254,24,REUBICACION DE POSTES,9849.17
4676,254,25,FUERA DE CATALOGO,0
4677,255,1,PAVIMENTOS DE CONCRETO ARROYO Y GUARNICIONES,228910.13
4678,255,2,LIMPIEZA DE OBRA ARROYO Y GUARNICIONES,3814.07
4679,256,1,PRELIMINARES AGUA POTABLE,40377.83
4680,256,2,SUMINISTROS AGUA POTABLE,44733.86
4681,256,3,PRELIMINARES SANITARIO,31792.78
4682,256,4,SUMINISTROS SANITARIOS,42941.69
4683,256,5,PRELIMINARES DESCARGAS SANITARIAS,30308.83
4684,256,6,SUMINISTROS DESCARGAS SANITARIAS,33407.27
4685,256,7,PRELIMINARES DRENAJE PLUVIAL,37809.19
4686,256,8,SUMINISTROS DRENAJE PLUVIAL,48000.82
4687,256,9,PRELIMINARES ARROYO Y GUARNICIONES,30831.43
4688,256,10,BASES Y SUB BASES ARROYO GUARNICIONES,36319.05
4689,256,11,PAVIMENTOS HIDRAULICOS ARROYO Y GUARNICIONES,212079.13
4690,256,12,ACARREOS ARROYO Y GUARNICIONES,33091.58
4691,256,13,LIMPIEZA ARROYO Y GUARNICIONES,2382.86
4692,256,14,SEÑALAMIENTO HORIZONTAL,3315.09
4693,256,15,SEÑALAMIENTO VERTICAL,4346.26
4694,256,16,SEÑALAMIENTO PROTECCION DE OBRA,7552
4695,256,17,PRELIMINARES BANQUETAS,9978.85
4696,256,18,BASES Y SUB BASES BANQUETAS,4203.15
4697,256,19,PAVIMENTOS HIDRAULICOS BANQUETAS,36925.7
4698,256,20,ACARREOS BANQUETAS,2660.13
4699,256,21,SEÑALIZACION BANQUETAS,3266.17
4700,256,22,LIMPIEZA BANQUETAS,834.01
4701,256,23,REUBICACIÓN DE RED DE BAJA TENSIÓN,16098.76
4702,256,24,FUERA DE CATALOGO,0
4703,257,1,PROGRAMA DE MEJORAMIENTO DE VIVIENDA 2014,2481597.03
4704,258,1,PRESUPUESTO,104606.92
4705,259,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,1130678.9
4706,259,2,ACARREOS EN CAMION,836511.42
4707,259,3,BASES Y SUB BASES,2311018.16
4708,259,4,PAVIMENTOS ASFALTICOS,286573.86
4709,259,5,PAVIMENTOS HIDRAULICOS,7222407.2
4710,259,6,PRELIMINARES,228530.66
4711,259,7,ACARREOS,245452.05
4712,259,8,AGUA POTABLE,1535569.15
4713,259,9,RELLENOS,338507.55
4714,259,10,PRELIMINARES REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,1131267.77
4715,259,11,ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,588812.37
4716,259,12,RELLENOS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,931095.63
4717,259,13,DRENAJE SANITARIO REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,1198925.66
4718,259,14,PRELIMINARES REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,51156.87
4719,259,15,ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,36403.36
4720,259,16,RELLENOS  REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,78112.16
4721,259,17,SUMINISTRO Y COLOCACION  REPOSICION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,68115
4722,259,18,PRELIMINARES REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,600192.09
4723,259,19,ACARREOS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,300035.03
4724,259,20,RELLENOS REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,492753.18
4725,259,21,DRENAJE PLUVIAL,855524
4726,259,22,REJILLAS PLUVIALES,751319.28
4727,259,23,CONEXIÓN A ARROYO,22410.68
4728,259,24,PROTECCION DE OBRA,142330.96
4729,259,25,SEÑALAMIENTO VERTICAL,101493.11
4730,259,26,SEÑALAMIENTO HORIZONTAL,530193.39
4731,259,27,ALUMBRADO PUBLICO,2231457.53
4732,259,28,PARTIDA II SUBESTACIÓN,449584.53
4733,259,29,PARTIDA III CONTROL,56027.86
4734,259,30,PARTIDA IV TRAMITES E INTERCALADO DE POSTES,36475.51
4735,259,31,ALCANTARILLAS,772903.71
4736,259,32,OBRA CIVIL,3448096.83
4737,259,33,PARTIDA UNICA,3920190.41
4738,259,34,FUERA DE CATALOGO,0
4739,260,1,PRELIMINARES PAVIMENTACION,16493.41
4740,260,2,RUPTURA DE PAVIMENTOS Y BANQUETAS PAVIMENTACION,35841.25
4741,260,3,EXCAVACIONES PAVIMENTACION,58204.57
4742,260,4,ACARREOS EN CAMION PAVIMENTACION,452080.11
4743,260,5,TERRACERIAS PAVIMENTACION,233003.93
4744,260,6,BASES Y SUB BASES PAVIMENTACION,532954.04
4745,260,7,PAVIMENTOS Y REPOSICION DE PAVIMENTOS PAVIMENTACION,2293519.24
4746,260,8,TRABAJOS COMPLEMENTARIOS PAVIMENTACION,82390.14
4747,260,9,LIMPIEZA PAVIMENTACION,416062.93
4748,260,10,TRABAJOS COMPLEMENTARIOS DE BANQUETAS,33828.57
4749,260,11,LIMPIEZA DE BANQUETAS,8493.3
4750,260,12,PRELIMINARES Y OBRAS COMPLEMENTARIAS CICLOVIAS,33718.31
4751,260,13,BASES Y SUB BASES CICLOVIAS,156075.71
4752,260,14,PAVIMENTOS CICLOVIA,737497.78
4753,260,15,PRELIMINARES REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,40509.93
4754,260,16,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,51298.6
4755,260,17,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,68815.35
4756,260,18,SUMINISTROS REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,120845.53
4757,260,19,INSTALACIONES REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,36059.69
4758,260,20,CAJAS DE VALVULAS,78581.98
4759,260,21,TOMAS DOMICILIARIAS,9119.52
4760,260,22,LIMPIEZAS REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,5001.13
4761,260,23,PRELIMINARES REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,81036.17
4762,260,24,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,93985.6
4763,260,25,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,124982.11
4764,260,26,SUMINISTROS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,197892.67
4765,260,27,INSTALACIONES REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,14338.52
4766,260,28,POZOS DE VISITA,45156.47
4767,260,29,PRELIMINARES REUBICACION Y/O REHABILITACION DE DESCARGAS SANITARIAS,18749.11
4768,260,30,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE DESCARGAS SANITARIAS,31982.16
4769,260,31,RELLENOS REUBICACION Y/O REHABILITACION DE DESCARGAS SANITARIAS,42265.54
4770,260,32,SUMINISTROS REUBICACION Y/O REHABILITACION DE DESCARGAS SANITARIAS,26071
4771,260,33,INSTALACIONES REUBICACION Y/O REHABILITACION DE DESCARGAS SANITARIAS,7568
4772,260,34,LIMPIEZAS REUBICACION Y/O REHABILITACION DE DESCARGAS SANITARIAS,7468.91
4773,260,35,REJILLAS PLUVIALES DE DRENAJE,54339.3
4774,260,36,RELLENOS DRENAJE PLUVIAL,36379.04
4775,260,37,ACARREOS EN CAMION DRENAJE PLUVIAL,22730.35
4776,260,38,INSTALACIONES DRENAJE PLUVIAL,368506.06
4777,260,39,SEÑALAMIENTO HORIZONTAL,238882.01
4778,260,40,SEÑALAMIENTO VERTICAL,385882.79
4779,260,41,SEÑALAMIENTO DE PROTECCION DE OBRA,227561.16
4780,260,42,SEMAFOROS OBRA CIVIL,256178.6
4781,260,43,INFRAESTRUCTURA SEMAFORICA,5145121.42
4782,260,44,TELEFONIA RED SECUNDARIA,51158.19
4783,260,45,DESMONTAJE TELEFONIA RED SECUNDARIA,19010.73
4784,260,46,ALUMBRADO PUBLICO,1184446.27
4785,260,47,SUBBESTACION,61123.23
4786,260,48,CONTROL,17527.85
4787,260,49,LINEA DE C.F.E.,496957.6
4788,260,50,FUERA DE CATALOGO,0
4789,260,51,RECONSIDERACION DE PRECIOS UNITARIOS,0
4790,261,1,EXCAVACIONES PAVIMENTACION,30672.68
4791,261,2,ACARREOS EN CAMION PAVIMENTACION,295786.46
4792,261,3,TERRACERIAS PAVIMENTACION,22253.53
4793,262,1,PRELIMINARES PAVIMENTACION,1437.89
4794,262,2,RUPTURA DE PAVIMENTOS Y BANQUETAS PAVIMENTACION,2768.27
4795,262,3,EXCAVACIONES PAVIMENTACION,524.09
4796,262,4,ACARREOS EN CAMION PAVIMENTACION,988.17
4797,262,5,TERRACERIAS PAVIMENTACION,1089.6
4798,262,6,BASES Y SUB BASES PAVIMENTACION,5233.3
4799,262,7,PAVIMENTOS Y REPOSICION DE PAVIMENTOS PAVIMENTACION,44563.64
4800,262,8,TRABAJOS COMPLEMENTARIOS PAVIMENTACION,5574.37
4801,262,9,LIMPIEZA PAVIMENTACION,2657.16
4802,262,10,PRELIMINARES DE BANQUETAS,20528.85
4803,262,11,TRABAJOS COMPLEMENTARIOS DE BANQUETAS,437.62
4804,262,12,LIMPIEZA DE BANQUETAS,741.15
4805,262,13,PRELIMINARES Y OBRAS COMPLEMENTARIAS CICLOVIAS,2936.24
4806,262,14,BASES Y SUB BASES CICLOVIAS,13286.61
4807,262,15,PAVIMENTOS CICLOVIAS,21825.04
4808,262,16,PRELIMINARES REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,3209.2
4809,262,17,ACARREOS EN REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,3118.43
4810,262,18,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,1809.6
4811,262,19,SUMINISTROS REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,2665.45
4812,262,20,INSTALACIONES REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,2745.67
4813,262,21,TOMAS DOMICILIARIAS,3.01
4814,262,22,LIMPIEZAS REUBICACION Y/O REHABILITACION DE LINEA DE AGUA POTABLE,229.53
4815,262,23,PRELIMINARES REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,4741.93
4816,262,24,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,3785.46
4817,262,25,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,5029.59
4818,262,26,SUMINISTROS REUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,7788.53
4819,262,27,INSTALACIONESREUBICACION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,576.35
4820,262,28,PRELIMINARES REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,1547.54
4821,262,29,ACARREOS EN CAMION REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,2784.2
4822,262,30,RELLENOS REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,3459.06
4823,262,31,SUMINISTROS REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,1493.77
4824,262,32,INSTALACIONES REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,448.97
4825,262,33,LIMPIEZAS REUBICACION Y/O REHABILITACION DE LINEA DE DESCARGAS SANITARIAS,644.87
4826,262,34,REJILLAS PLUVIALES DE DRENAJE,4447.26
4827,262,35,RELLENOS DRENAJE PLUVIAL,2922.31
4828,262,36,ACARREOS EN CAMION DRENAJE PLUVIAL,1278.65
4829,262,37,INSTALACIONES DRENAJE PLUVIAL,7567.99
4830,262,38,SEÑALAMIENTO HORIZANTAL,9954.56
4831,262,39,SEÑALAMIENTO VERTICAL,16288.73
4832,262,40,SEÑALAMIENTO DE PROTECCION DE OBRA,5001.06
4833,262,41,SEMAFOROS OBRA CIVIL,7357.14
4834,262,42,INFRAESTRUCTURA SEMAFORICA,100451.48
4835,262,43,TELEFONIA RED SECUNDARIA,1179.62
4836,262,44,DESMONTAJE TELEFONIA RED SECUNDARIA,182.97
4837,262,45,ALUMBRADO PUBLICO,20033.98
4838,262,46,CONTROL,653.32
4839,262,47,LINEA DE C.F.E.,9766.41
4840,263,1,PROGRAMA MEJORAMIENTO DE VIVIENDA MUNICIPAL 2014,1744590.12
4841,263,2,FUERA DE CATALOGO,0
4842,264,1,PROGRAMA  MEJORAMIENTO DE VIVIENDA MUNICIPAL 2014,358400
4843,264,2,CONCEPTOS FUERA DE CATALOGO,1751930.44
4844,265,1,"CATASTRO DE CASETAS TELEFÓNICAS EN LA CIUDAD DE LEÓN, GTO.",172980.6
4845,266,1,PRELIMINARES DESMONTAJES,4994.79
4846,266,2,PRELIMINARES INSTALACIÓN ELÉCTRICA,838.86
4847,266,3,PRELIMINARES DEMOLICIONES,5244.42
4848,266,4,PRELIMINARES ACARREOS,584.19
4849,266,5,PRELIMINARES SEÑALAMIENTOS,2335.2
4850,266,6,ALBAÑILERÍA REMODELACION.,4679.61
4851,266,7,ACABADOS REMODELACION.,63202.11
4852,266,8,HERRERÍA REMODELACION.,11438.63
4853,266,9,INSTALACIÓN ELÉCTRICA REMODELACION.,10525.8
4854,266,10,INSTALACIÓN HIDRÁULICA REMODELACION.,17236.83
4855,266,11,INSTALACIÓN SANITARIA REMODELACION.,235.87
4856,266,12,MUEBLES SANITARIOS Y ACCESORIOS REMODELACION.,67485.07
4857,266,13,LIMPIEZAS REMODELACION.,2371.17
4858,266,14,VARIOS REMODELACION.,345.56
4859,267,1,DESMONTAJES (PRELIMINARES),5340.06
4860,267,2,INSTALACIÓN ELÉCTRICA (PRELIMINARES),655.1
4861,267,3,DEMOLICIONES (PRELIMINARES),2736.06
4862,267,4,ACARREOS (PRELIMINARES),170.9
4863,267,5,SEÑALAMIENTOS (PRELIMINARES),2335.2
4864,267,6,ALBAÑILERÍA (REMODELACIÓN),2888.75
4865,267,7,ACABADOS (REMODELACIÓN),41310.39
4866,267,8,HERRERÍA (REMODELACIÓN),51786.78
4867,267,9,INSTALACIÓN ELÉCTRICA (REMODELACIÓN),11423.42
4868,267,10,INSTALACIÓN HIDRÁULICA (REMODELACIÓN),9814.68
4869,267,11,INSTALACIÓN SANITARIA (REMODELACIÓN),1963.72
4870,267,12,MUEBLES SANITARIOS Y ACCESORIOS (REMODELACIÓN),62030.77
4871,267,13,LIMPIEZAS (REMODELACIÓN),1907.35
4872,267,14,VARIOS (REMODELACIÓN),80.64
