Id_Prorroga,Id_Contrato,No_Prorroga,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
231,442,1,30,04/07/2017 00:00,47,SE ANEXA AUTORIZACIÓN DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,02/06/2017 00:00,01 PR/225/17,08/06/2017 00:00,,04/06/2017 00:00
232,275,1,58,14/06/2017 00:00,40,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,07/04/2017 00:00,01 PR/136/17,12/04/2017 00:00,,17/04/2017 00:00
233,534,1,14,06/06/2017 00:00,8,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,23/05/2017 00:00,01 PR/211/17,26/05/2017 00:00,,23/05/2017 00:00
234,388,1,7,20/03/2017 00:00,11,SE ANEXA AUTORIZACIÓN DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,13/03/2017 00:00,01 PR/083/17,17/03/2017 00:00,,13/03/2017 00:00
235,315,1,23,31/05/2017 00:00,15,"AMPLIACIÓN DE METAS, POR EXCEDENTES Y FUERA DE CATALOGO",S/N PRORROGA,18/04/2017 00:00,DGOP/CT/PR/150/17,25/04/2017 00:00,,08/05/2017 00:00
236,432,1,13,12/06/2017 00:00,15,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,30/05/2017 00:00,01 PR/219/17,02/06/2017 00:00,,30/05/2017 00:00
237,394,1,7,20/05/2017 00:00,10,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,12/05/2017 00:00,01 PR/190/17,16/05/2017 00:00,,13/05/2017 00:00
238,333,1,22,06/05/2017 00:00,19,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,12/04/2017 00:00,01 PR/143/17,19/04/2017 00:00,,14/04/2017 00:00
239,254,3,58,08/07/2017 00:00,71,SE ANEXA AUTORIZACION DE ORIGINAL DE 3ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,08/05/2017 00:00,03 PR/187/17,09/05/2017 00:00,,11/05/2017 00:00
240,215,1,44,31/05/2017 00:00,24,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,05/04/2017 00:00,01 PR/132/17,12/04/2017 00:00,,17/04/2017 00:00
241,463,1,30,13/06/2017 00:00,40,SE ANEXA AUTORIZACION DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,12/05/2017 00:00,01 PR/192/17,18/05/2017 00:00,,14/05/2017 00:00
242,464,1,17,15/05/2017 00:00,28,SE ANEXA AUTORIZACIÓN DE ORIGINAL DE 1ER CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,28/04/2017 00:00,01 PR/174/17,05/05/2017 00:00,,28/04/2017 00:00
243,464,2,15,30/05/2017 00:00,25,SE ANEXA AUTORIZACIÓN DE ORIGINAL DE 2DO CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,15/05/2017 00:00,02 PR/204/17,18/05/2017 00:00,,15/05/2017 00:00
244,319,2,15,13/06/2017 00:00,18,SE ANEXA AUTORIZACION DE ORIGINAL DE 2DO CONVENIO DE PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,26/05/2017 00:00,02 PR/213/17,30/05/2017 00:00,,29/05/2017 00:00
245,471,1,69,14/06/2017 00:00,63,SOLICITUD DE ALCANTARILLA PLUVIAL EN LA CALLE LITIO POR PARTE DE SAPAL,S/N,19/04/2017 00:00,DGOP/ML/0857/2017,22/05/2017 00:00,,06/05/2017 00:00
246,472,1,69,14/06/2017 00:00,63,SOLICITUD DE ALCANTARILLA PLUVIAL EN LA CALLE FELIX ROMERO POR PARTE DE SAPAL,S/N,19/04/2017 00:00,DGOP/ML/0857/2017,22/05/2017 00:00,,06/05/2017 00:00
247,473,1,69,14/06/2017 00:00,63,SOLICITUD DE ALCANTARILLA PLUVIAL EN LA CALLE RAMON R5 POR PARTE DE SAPAL,S/N,19/04/2017 00:00,DGOP/ML/0857/2017,22/05/2017 00:00,,06/05/2017 00:00
248,474,1,69,14/06/2017 00:00,63,SOLICITUD DE ALCANTARILLA PLUVIAL EN LA CALLE FCO LOMBRDO POR PARTE DE SAPAL,S/N,19/04/2017 00:00,DGOP/ML/0857/2017,22/05/2017 00:00,NINGUNA,06/05/2017 00:00
249,449,1,21,03/06/2017 00:00,28,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,11/05/2017 00:00,01 PR/195/17,18/05/2017 00:00,,13/05/2017 00:00
250,163,1,86,29/08/2017 00:00,57,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,21/03/2017 00:00,02 PR/094/17,27/03/2017 00:00,,04/06/2017 00:00
251,177,1,42,11/06/2017 00:00,24,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,03/03/2017 00:00,02 PR/070/17,08/03/2017 00:00,,30/04/2017 00:00
252,127,2,15,07/12/2016 00:00,18,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,17/11/2016 00:00,02 PR/276/16,22/11/2016 00:00,,22/11/2016 00:00
253,127,3,28,04/01/2017 00:00,34,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 3RA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,02/12/2016 00:00,03 PR/278/16,07/12/2016 00:00,,07/12/2016 00:00
254,476,1,15,02/04/2017 00:00,22,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,16/03/2017 00:00,01 PR/086/17,22/03/2017 00:00,,18/03/2017 00:00
255,485,1,120,31/08/2017 00:00,99,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,24/04/2017 00:00,01 PR/162/17,28/04/2017 00:00,,03/05/2017 00:00
256,295,2,35,02/09/2017 00:00,19,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,26/04/2017 00:00,02 PR/165/17,02/05/2017 00:00,,29/07/2017 00:00
257,360,1,43,28/05/2017 00:00,39,VOLÚMENES EXCEDENTES Y CONCEPTOS FUERA DE CATÁLOGO,S/N 11 PRÓRROGA,06/04/2017 00:00,DGOP/CT/PR/133/17,12/04/2017 00:00,,15/04/2017 00:00
258,285,1,28,24/06/2017 00:00,50,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,22/05/2017 00:00,02 PR/212/17,26/05/2017 00:00,,27/05/2017 00:00
259,412,1,26,27/05/2017 00:00,25,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,28/04/2017 00:00,01 PR/177/17,05/05/2017 00:00,,01/05/2017 00:00
260,412,2,6,02/06/2017 00:00,6,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,26/05/2017 00:00,02 PR/216/17,30/05/2017 00:00,,27/05/2017 00:00
261,393,1,28,20/05/2017 00:00,41,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,21/04/2017 00:00,01 PR/157/17,26/04/2017 00:00,,22/04/2017 00:00
262,320,1,35,12/08/2017 00:00,19,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,23/06/2017 00:00,01 PR/237/17,28/06/2017 00:00,,08/07/2017 00:00
263,240,1,76,30/06/2017 00:00,46,RETRASO PRODUCTO DE ESPERA  DE APROBACIÓN DE ANTEPROYECTO (ICL),S/N,15/03/2017 00:00,DGOP/ML/1453/2017,23/03/2017 00:00,,15/04/2017 00:00
264,240,2,84,22/09/2017 00:00,51,RETRASO PRODUCTO DE ESPERA  DE APROBACIÓN DE ANTEPROYECTO (ICL),S/N,07/06/2017 00:00,DGOP/ML/1454/2017,15/06/2017 00:00,,30/06/2017 00:00
265,375,1,23,25/04/2017 00:00,28,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,03/04/2017 00:00,01 PR/302/17,06/04/2017 00:00,,02/04/2017 00:00
266,494,1,87,18/11/2017 00:00,48,RETRASO EN LA AUTORIZACIÓN DE LA PLANTA GEOMÉTRICA POR PARTE DE TRÁNSITO MUNICIPAL ,S/N,31/07/2017 00:00,DGOP/ML/1333/2017,03/08/2017 00:00,NINGUNA,23/08/2017 00:00
267,162,2,14,23/07/2017 00:00,9,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 3A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,07/07/2017 00:00,03 PR/240/17,12/07/2017 00:00,,09/07/2017 00:00
268,275,2,26,10/07/2017 00:00,18,SE ANEXA AUTORIZACION DE ORIGINAL DE 2DO CONVENIO DE PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,14/06/2017 00:00,02 PR/234/17,19/06/2017 00:00,,14/06/2017 00:00
269,275,3,49,28/08/2017 00:00,34,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 3A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,10/07/2017 00:00,03 PR/247/17,14/07/2017 00:00,,10/07/2017 00:00
270,418,1,30,24/07/2017 00:00,17,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,12/06/2017 00:00,01 PR/228/17,15/06/2017 00:00,,24/06/2017 00:00
271,418,2,22,15/08/2017 00:00,12,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,18/07/2017 00:00,02 PR/258/17,21/07/2017 00:00,,24/07/2017 00:00
272,370,1,16,20/04/2017 00:00,20,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,04/04/2017 00:00,01 PR/127/17,06/04/2017 00:00,,04/04/2017 00:00
273,492,1,106,31/12/2017 00:00,44,"falta de informacion para la realizacion de estudios de impactos ambientales, y falta resolver 8 estudios por parte de la Direccion de Gestion Ambiental ",S/N,12/09/2017 00:00,DGOP/ML/1672/2017,14/09/2017 00:00,ninguna,16/09/2017 00:00
274,457,1,31,06/09/2017 00:00,19,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,01/08/2017 00:00,01 PR/273/16,04/08/2017 00:00,,06/08/2017 00:00
275,295,3,56,28/10/2017 00:00,31,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 3RA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO ,S/N PRORR,21/07/2017 00:00,03 PR/264/17,26/07/2017 00:00,,02/09/2017 00:00
276,296,2,14,25/07/2017 00:00,8,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 2DA PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD D PRORROGA EN EL EXPEDIENTE UNITARIO  ,S/N PRORR,10/07/2017 00:00,02 PR/243/17,12/07/2017 00:00,,11/07/2017 00:00
277,422,1,38,29/08/2017 00:00,26,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD D PRORROGA EN EL EXPEDIENTE UNITARIO  ,S/N PRORR,21/07/2017 00:00,01 PR/261/17,26/07/2017 00:00,,22/07/2017 00:00
278,310,1,27,07/04/2017 00:00,26,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 1ER PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD D PRORROGA EN EL EXPEDIENTE UNITARIO  ,S/N PRORR,08/02/2017 00:00,01 PR/025/17,13/02/2017 00:00,,11/03/2017 00:00
279,162,3,27,19/08/2017 00:00,18,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 4A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,21/07/2017 00:00,04 PR/267/17,26/07/2017 00:00,,23/07/2017 00:00
280,318,3,36,19/08/2017 00:00,24,MEDIANTE CONVENIO MODIFICATORIO NUMERO DGOP/CT/PR/246/2017,S/N,07/07/2017 00:00, DGOP/CT/PR/246/2017,14/07/2017 00:00,ANA LAURA 13/10/2017,14/07/2017 00:00
281,121,1,29,27/10/2017 00:00,22,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,28/09/2017 00:00,01 PR/345/17,03/10/2017 00:00,,28/09/2017 00:00
282,177,2,34,15/07/2017 00:00,20,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 3A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,07/06/2017 00:00,03 PR/227/17,13/06/2017 00:00,,11/06/2017 00:00
283,177,3,16,31/07/2017 00:00,9,SE ANEXA AUTORIZACIÓN DE CONVENIO ORIGINAL DE 4A PRORROGA CON DOCUMENTACIÓN ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,15/07/2017 00:00,04 PR/254/17,19/07/2017 00:00,,15/07/2017 00:00
284,457,2,20,26/09/2017 00:00,12,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,06/09/2017 00:00,02 PR/294/17,12/09/2017 00:00,,06/09/2017 00:00
285,484,1,7,15/07/2017 00:00,5,MEDIANTE OFICIO DGOP/CT/PR/222/17,S/N,05/06/2017 00:00,DGOP/CT/PR/222/17,08/06/2017 00:00,TERE,08/07/2017 00:00
286,306,2,16,31/12/2017 00:00,9,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,14/12/2017 00:00,03 PR/519/17,18/12/2017 00:00,,15/12/2017 00:00
287,493,1,92,30/09/2017 00:00,51,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,25/05/2017 00:00,01 PR/214/17,30/05/2017 00:00,,30/06/2017 00:00
288,493,2,28,28/10/2017 00:00,16,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 2A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,22/09/2017 00:00,02 PR/337/17,28/09/2017 00:00,,30/09/2017 00:00
289,493,3,33,30/11/2017 00:00,18,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 3A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,30/10/2017 00:00,03 PR/429/17,03/11/2017 00:00,,28/10/2017 00:00
290,492,2,61,02/03/2018 00:00,25,"Se ampliaron los alcances del contrato, así como a la fecha la Dirección General de Gestión Ambiental (DGGA) no ha resuelto los Estudios Ambientales de los siguientes Proyectos: Calle Del Retorno, Félix Romero, Sartre, División del Norte y Portal de Santa Mayela.",N/A,27/12/2017 00:00,DICTAMEN TÉCNICO PARA JUSTIFICAR LA FORMALIZACION DE CONVENIO MODIFICATORIO,29/12/2017 00:00,"Se solicito además, ampliación en monto.",31/12/2017 00:00
291,162,4,56,14/10/2017 00:00,37,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 5A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,17/08/2017 00:00,05 PR/289/17,21/08/2017 00:00,,19/08/2017 00:00
292,162,5,46,29/11/2017 00:00,30,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 6A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,13/10/2017 00:00,06 PR/383/17,18/10/2017 00:00,,14/10/2017 00:00
293,162,6,42,10/01/2018 00:00,28,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 7A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,29/11/2017 00:00,07 PR/490/17,04/12/2017 00:00,,29/11/2017 00:00
294,221,1,95,31/03/2018 00:00,100,SE ANEXA AUTORIZACION DE CONVENIO ORIGINAL DE 1A PRORROGA CON DOCUMENTACION ORIGINAL ADJUNTA A LA SOLICITUD DE PRORROGA EN EL EXPEDIENTE UNITARIO,S/N PRORR,21/12/2017 00:00,01 PR/528/17,28/12/2017 00:00,,26/12/2017 00:00
295,310,2,24,11/08/2017 00:00,23,"FUERAS DE CATALOGO, INDEF DE PROY Y LLUVIAS",,,,,,
,S/N PRORR,17/07/2017 00:00,DGOP/CT/PR/255/17,21/07/2017 00:00,,18/07/2017 00:00,,,,,,
296,310,3,13,24/08/2017 00:00,13,LLUVIAS,S/N PRORR,11/08/2017 00:00,DGOP/CT/PR/285/17,16/08/2017 00:00,,11/08/2017 00:00
297,310,4,8,01/09/2017 00:00,8,POR FUERA DE CATALOGO A CAUSA DE REHABILITACION SOLICITADA POR SAPAL ,,,,,,
,S/N PRORR,24/08/2017 00:00,DGOP/CT/PR/291/17,29/08/2017 00:00,,24/08/2017 00:00,,,,,,
