Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Id_Oficio_Asignacion_Obra
126,172,A-2510-325-6141-D/0126/2014,PAVIMENTACION DE LA CALLE BARACALDO TRAMO: BARCELONA A PRIVADA BURGOS COL. SAN JUAN BOSCO,2211074.99,30,663322.5,Jun 19 2014 12:00AM,Jun 30 2014 12:00AM,Sep 20 2014 12:00AM,1,1,1,,EJECUCION,553,,,1,Jun 19 2014 12:00AM,1,,0
127,173,A-2510-325-6141-D/0127/2014,PAVIMENTACION DE LA CALLE TERESITA DE BUSTOS TRAMO: CAÑADA DE LA PATIÑA A BLVD. CALCOPIRITA COL. SINARQUISTAS,1658999.68,30,497699.9,Jun 19 2014 12:00AM,Jun 30 2014 12:00AM,Sep 20 2014 12:00AM,1,1,1,,EJECUCION,96,,,1,Jun 19 2014 12:00AM,1,,0
128,163,B-5051-236-6141-D/0118/2014,PAVIMENTACION DE LA CALLE VICENTE GONZALEZ DEL CASTILLO TRAMO: JOSE M. PRADO A LUIS SUAREZ ZAMBRANO COL. LAS HILAMAS,993638.28,30,298091.49,Jun  9 2014 12:00AM,Jun 23 2014 12:00AM,Sep 13 2014 12:00AM,1,1,1,,EJECUCION,81,,,2,Jun  9 2014 12:00AM,1,,0
129,156,A-2510-329-6141-H/0112/2014,ADECUACION Y TRABAJOS COMPLEMENTARIOS AL PROYECTO EJECUTIVO DE BLVD. LAS JOYAS DE BLVD. CALCOPIRITA A LA INTERSECCION CON LA AUTOPISTA LEON - AGUASCALIENTES,1074237.91,30,322271.37,Jun  3 2014 12:00AM,Jun 16 2014 12:00AM,Oct  4 2014 12:00AM,1,1,1,,EJECUCION,462,,,1,Jun  3 2014 12:00AM,1,,0
130,174,H-2510-909-6141-E/0128/2014,PROYECTO DEL MUSEO DE LAS IDENTIDADES LEONESAS (OBRA DE INTERVENCIÓN DE RESTAURACIÓN EN EL ALA NORTE DEL MUSEO DE LAS IDENTIDADES LEONESAS).,1280257.14,30,384077.14,Jun  4 2014 12:00AM,Jun 23 2014 12:00AM,Aug 22 2014 12:00AM,1,1,1,,EJECUCION,494,,,3,Jun  4 2014 12:00AM,2,,0
131,187,A-2510-334-6141-H/0136/2014,SUPERVISIÓN DEL PROYECTO EJECUTIVO DEL MUSEO DE LAS IDENTIDADES LEONESAS ZONA CENTRO,149889.61,0,0,Jul 14 2014 12:00AM,Jul 14 2014 12:00AM,Nov 29 2014 12:00AM,1,1,1,,EJECUCION,234,,,1,Jul 14 2014 12:00AM,1,,0
132,186,A-2510-334-6141-E/0135/2014,TRATAMIENTO DE IMPERMEABILIZACION DE LA EX-CARCEL,34305.35,0,0,Jul  9 2014 12:00AM,Jul 14 2014 12:00AM,Jul 26 2014 12:00AM,1,1,1,,EJECUCION,388,,,1,Jul  9 2014 12:00AM,1,,0
133,168,A-2510-329-6141-H/0123/2014,"TRABAJOS COMPLEMENTARIOS DEL PROYECTO EJECUTIVO DEL MALECON DEL RIO TRAMO: DE BLVD. MARIANO ESCOBEDO A BLVD. HERMANOS ALDAMA,  TRABAJOS COMPLEMENTARIOS DEL PROYECTO EJECUTIVO DEL BLVD. MIGUEL DE CERVANTES SAAVEDRA TRAMO: DE BLVD. JUAN JOSE TORRES LANDA A BLVD. HERMANOS ALDAMA",447944.49,30,134383.35,Jun 11 2014 12:00AM,Jun 23 2014 12:00AM,Sep 13 2014 12:00AM,1,1,1,,EJECUCION,434,,,1,Jun 11 2014 12:00AM,1,,0
134,118,B-5051-236-6121-H/0081/2014,PROYECTO EJECUTIVO DE LA CALLE HONORIO III TRAMO: AV. OLIMPICA A FRAY RAUL COL. AMPLIACION SAN FRANCISCO,127840.71,0,0,Apr 28 2014 12:00AM,May 12 2014 12:00AM,Jul  5 2014 12:00AM,1,1,1,,EJECUCION,543,,,2,Apr 28 2014 12:00AM,1,,0
135,191,B-5051-236-6141-D/0138/2014,PAVIMENTACION DE LA CALLE RIO TONALA TRAMO: BLVD. J.J. TORRES LANDA - RIO TECOLUTLA FRACC. SAN MIGUEL,1106141.46,30,331842.44,Jul 18 2014 12:00AM,Aug  4 2014 12:00AM,Oct 18 2014 12:00AM,1,1,1,,EJECUCION,27,,,2,Jul 18 2014 12:00AM,1,,0
136,184,B-5051-236-6121-H/0133/2014,"PROYECTO EJECUTIVO DE LAS CALLES: 1. PASEO DE LAS PALOMAS TRAMO: PASEO DE LOS CENZONTLES-PASEO DE LOS RUISEÑORES COL. SAN ISIDRO DE JEREZ II SECCION, 2. PASEO DE LAS PALOMAS TRAMO: PASEO DE LOS CENZONTLES-ARAUCARIA DE JEREZ COL. SAN ISIDRO DE JEREZ II SECCION.",204006.58,30,61201.97,Jul  9 2014 12:00AM,Jul 21 2014 12:00AM,Sep 13 2014 12:00AM,1,1,1,,EJECUCION,448,,,2,Jul  9 2014 12:00AM,1,,0
137,177,H-5018-923-6221-E/0129/2014,INFRAESTRUCTURA DE CULTURA MUNICIPAL (CASA LUIS LONG ESCUELA DE MÚSICA),2900441.76,30,870132.53,Jun 25 2014 12:00AM,Jul  7 2014 12:00AM,Oct  4 2014 12:00AM,1,1,1,,EJECUCION,424,,,3,Jun 25 2014 12:00AM,1,,0
138,193,B-5051-236-6121-H/0139/2014,"PROYECTO EJECUTIVO DE LAS CALLES: 1. LABORES TRAMO: HUASTECA - BLVD. FRANCISCO VILLA; 2. CANTARES TRAMO: ESTAMBUL - RIO NILO, COL. UYEPAC.",186919.42,30,56075.83,Jul 18 2014 12:00AM,Aug  4 2014 12:00AM,Sep 27 2014 12:00AM,1,1,1,,EJECUCION,276,,,2,Jul 18 2014 12:00AM,1,,0
139,188,H-D/0137/2014,CONST. BLVD. LAS JOYAS (TRAMO BLVD. CALCOPIRITA - D.D.V. CARR LEÓN - AGS) PAV. BLVD. LAS JOYAS (TRAMO: BLVD. CALCOPIRITA-  A BLVD. MALPASO 1era. ETAPA),34162791.8,30,10248837.54,Jul 15 2014 12:00AM,Jul 28 2014 12:00AM,Jan 25 2015 12:00AM,1,1,1,,EJECUCION,67,,,3,Jul 15 2014 12:00AM,3,,0
140,181,A-2410-388-6141-D/0131/2014,RENOVACION DE PARADERO POLIFORUM SIT FASE 1 EN LA COL. EL MIRADOR,10509709.12,50,5254854.56,Jul  9 2014 12:00AM,Jul 21 2014 12:00AM,Dec 20 2014 12:00AM,1,1,1,,EJECUCION,152,,,1,Jul  9 2014 12:00AM,3,,0
141,185,A-2610-307-6121-E/0134/2014,"CONSTRUCCION DE OSARIOS, GAVETAS INFANTILES Y GAVETAS DE ADULTOS EN LOS PANTEONES: MUNICIPAL NORTE, POBLADO DE DUARTE, POBLADO DE SANTANA DEL CONDE Y POBLADO DE LA SANDIA",496604.89,30,148981.47,Jul  9 2014 12:00AM,Jul 21 2014 12:00AM,Oct 25 2014 12:00AM,1,1,1,,EJECUCION,13,,,1,Jul  9 2014 12:00AM,1,,0
142,179,A-21199-0000-0004-C/0130/2014,"PINTURA DE POSTES EN VARIOS BOULEVARES DE LA CIUDAD, LEON GTO",349517.95,30,104855.39,Jul  7 2014 12:00AM,Jul 21 2014 12:00AM,Oct 11 2014 12:00AM,1,1,1,,EJECUCION,573,,,1,Jul  7 2014 12:00AM,1,,0
143,183,B-5051-236-6121-H/0132/2014,PROYECTO EJECUTIVO DE LAS CALLES: 1. CAOBA DE JEREZ TRAMO: BLVD. SAN PEDRO - PASEO DE LOS VERDINES C0L. JARDINES DE JEREZ III SECCION; 2. REAL SOCIEDAD TRAMO: SAN LAZARO - JUVENTUS COL. DEPORTIVA II,209799.36,30,62939.8,Jul  9 2014 12:00AM,Jul 21 2014 12:00AM,Sep 13 2014 12:00AM,1,1,1,,EJECUCION,518,,,2,Jul  9 2014 12:00AM,1,,0
144,202,A-2510-396-6141-D/0143/2014,CONSTRUCCION DE LA RUTA DEL PEATON CALZADA TRAMO: DE LA CALLE PROGRESO A MALECON DEL RIO.,17400025.4,50,8700012.69,Jul 24 2014 12:00AM,Aug  4 2014 12:00AM,Mar 14 2015 12:00AM,1,1,1,,EJECUCION,17,,,1,Jul 24 2014 12:00AM,3,,0
145,197,A-2510-334-6141-E/0141/2014,PLAZA DE LA CIUDADANIA EN LA COL. PERIODISTAS MEXICANOS 1ERA. ETAPA,18913286.58,50,9456643.3,Jul 24 2014 12:00AM,Aug  4 2014 12:00AM,Mar 14 2015 12:00AM,1,1,1,,EJECUCION,553,,,1,Jul 24 2014 12:00AM,3,,0
146,199,A-2510-334-6141-D/0142/2014,"PLAZA DE LA CIUDADANIA CALLE HEGEL, KANT, PASCAL, COMTTÉ COL. LAS JOYAS 1ERA. ETAPA",18794079.46,30,5638223.84,Jul 24 2014 12:00AM,Aug  4 2014 12:00AM,Mar 14 2015 12:00AM,1,1,1,,EJECUCION,516,,,1,Jul 24 2014 12:00AM,3,,0
147,208,H-D/0147/2014,"BLVD. CALCOPIRITA 1A. ETAPA TRAMO: BLVD. MARIANO ESCOBEDO A BLVD. LAS JOYAS EN LEON, GUANAJUATO",29101452.68,30,8730435.8,Aug  5 2014 12:00AM,Aug 11 2014 12:00AM,Mar 14 2015 12:00AM,1,1,1,,EJECUCION,240,,,3,Aug  5 2014 12:00AM,3,,0
148,209,A-2510-334-6141-E/0148/2014,COLOCACIÓN DE MALLA CICLONICA DE 4 MTS. DE ALTURA EN CANCHA DE FUTBOL UBICADA EN LA CALLE LOMA ALTA ESQ. HIMALAYA COL. LA LOMITA,31477.92,0,0,Aug  5 2014 12:00AM,Aug 11 2014 12:00AM,Aug 16 2014 12:00AM,1,1,1,,EJECUCION,531,,,1,Aug  5 2014 12:00AM,1,,0
149,206,A-21199-0000-0004-C/0145/2014,REHABILITACION DE LOS ADORNOS DE SEPTIEMBRE Y DICIEMBRE,352921.24,30,105876.38,Aug  4 2014 12:00AM,Aug 11 2014 12:00AM,Oct  4 2014 12:00AM,1,1,1,,EJECUCION,112,,,1,Aug  4 2014 12:00AM,1,,0
150,204,H-2210-926-6121-E/0144/2014-1,CONSTRUCCION DE MURO PERIMETRAL EN LA PRIMARIA ALBERTO TERÁN CON CCT 11DPR1493L,237261.27,30,71178.38,Jul 24 2014 12:00AM,Aug  4 2014 12:00AM,Sep 20 2014 12:00AM,1,1,1,,EJECUCION,574,,,3,Jul 24 2014 12:00AM,1,,0
151,205,H-2210-926-6121-E/0144/2014-2,CONSTRUCCION DE MURO PERIMETRAL EN LA TELESECUNDARIA # 372 CON CCT 11ETV0395B,248663.5,30,74599.05,Jul 24 2014 12:00AM,Aug  4 2014 12:00AM,Sep 20 2014 12:00AM,1,1,1,,EJECUCION,574,,,3,Jul 24 2014 12:00AM,1,,0
152,194,H-2210-926-6121-E/0140/2014-1,REHABILITACION DEL MODULO SANITARIO EN LA PRIMARIA LEONA VICARIO CON CCT 11EDRO388Y,274224.46,30,82267.34,Jul 24 2014 12:00AM,Aug  4 2014 12:00AM,Sep 27 2014 12:00AM,1,1,1,,EJECUCION,508,,,3,Jul 24 2014 12:00AM,1,,0
153,195,H-2210-926-6121-E/0140/2014-2,REHABILITACION DEL MODULO SANITARIO PRIMARIA REFORMA CLUB DE LEONES No. 8 CON CCT 11EDRO926B,320829.84,30,96248.95,Jul 24 2014 12:00AM,Aug  4 2014 12:00AM,Sep 27 2014 12:00AM,1,1,1,,EJECUCION,508,,,3,Jul 24 2014 12:00AM,1,,0
154,196,H-2210-926-6121-E/0140/2014-3,REHABILITACION DEL MODULO SANITARIO EN LA PRIMARIA VENUSTIANO CARRANZA CON CCT 11EDRO276Q,241763.94,30,72529.18,Jul 24 2014 12:00AM,Aug  4 2014 12:00AM,Sep 27 2014 12:00AM,1,1,1,,EJECUCION,508,,,3,Jul 24 2014 12:00AM,1,,0
155,210,A-2510-396-6141-H/0149/2014,GESTIÓN COMUNITARIA DE LA RUTA DEL PEATÓN (ESTUDIO DE IMPACTO SOCIAL),1711176.52,0,0,Jul 24 2014 12:00AM,Jul 28 2014 12:00AM,May 16 2015 12:00AM,1,1,1,,EJECUCION,557,,,1,Jul 24 2014 12:00AM,1,,0
156,211,A-2510-331-6141-D/0150/2014,PAVIMENTACION DE LA CALLE ESTAMBUL TRAMO: BLVD. GUANAJUATO A TOPAR PAVIMENTO SUR COL. SAN FELIPE DE JESÚS.,3321800.48,30,996540.15,Aug 14 2014 12:00AM,Aug 25 2014 12:00AM,Nov 29 2014 12:00AM,1,1,1,,EJECUCION,554,,,1,Aug 14 2014 12:00AM,2,,0
157,212,A-2510-331-6141-D/0151/2014,PAVIMENTACION DE LA CALLE PRIVADA CATALUÑA TRAMO: PROLONGACIÓN BARCELONA A MURCIA COLONIA SAN JUAN BOSCO,2938886.52,30,881665.96,Aug 14 2014 12:00AM,Aug 25 2014 12:00AM,Nov 29 2014 12:00AM,1,1,1,,EJECUCION,553,,,1,Aug 14 2014 12:00AM,2,,0
158,213,A-2510-331-6141-D/0152/2014,PAVIMENTACION DE LA CALLE PIRUL DEL VALLE TRAMO: MEZQUITE DEL VALLE A ENCINO DEL VALLE COL. VALLE DE LEON,3736431.31,30,1120929.4,Aug 15 2014 12:00AM,Aug 25 2014 12:00AM,Nov 29 2014 12:00AM,1,1,1,,EJECUCION,31,,,1,Aug 15 2014 12:00AM,2,,0
159,214,A-2510-331-6141-D/0153/2014,PAVIMENTACION DE LA CALLE CERRO DE LA CRUCITA TRAMO: CERRO DEL CUBO A AV. DEL AGRICULTOR COLONIA REAL DEL CASTILLO,3239807.77,30,971942.34,Aug 15 2014 12:00AM,Aug 25 2014 12:00AM,Nov 29 2014 12:00AM,1,1,1,,EJECUCION,215,,,1,Aug 15 2014 12:00AM,2,,0
160,215,A-1199-297-6121-E/0154/2014,"PLAZA LA NOPALERA, UBICADA EN COL. LA NOPALERA IBARRILLA",1705524.89,30,511657.47,Aug 21 2014 12:00AM,Sep  1 2014 12:00AM,Nov 22 2014 12:00AM,1,1,1,,EJECUCION,575,,,1,Aug 21 2014 12:00AM,1,,0
161,217,A-1810-311-6141-D/0155/2014,"REVESTIMIENTO DE LA CALLE DE LA ARCINA, CAMINO BENITO JUAREZ, CALLES MIGUEL HIDALGO I; CAMINOS DE ACCESO LA CINTA Y CALLES GUADALUPE VICTORIA",577678.5,30,173303.55,Aug 21 2014 12:00AM,Sep  1 2014 12:00AM,Oct 25 2014 12:00AM,1,1,1,,EJECUCION,522,,,1,Aug 21 2014 12:00AM,1,,0
162,218,A-1810-311-6141-D/0156/2014,"REVESTIMIENTOS DE LAS CALLES Y/O CAMINOS DE LAS COMUNIDADES SAN PEDRO DEL MONTE, LUCIO BLANCO, LOS TEPETATES, LAS COLORADAS Y LA PROVIDENCIA",354971.32,30,106491.4,Aug 21 2014 12:00AM,Sep  1 2014 12:00AM,Oct 25 2014 12:00AM,1,1,1,,EJECUCION,47,,,1,Aug 21 2014 12:00AM,1,,0
163,219,A-5021-391-6141-D/0157/2014,REHABILITACION DE VIALIDADES INTERNAS Y ESTACIONAMIENTO EXTERNO EN PARQUE ZOOLOGICO DE LEON,2572836.91,30,771851.08,Aug 22 2014 12:00AM,Sep  1 2014 12:00AM,Nov 15 2014 12:00AM,1,1,1,,EJECUCION,67,,,1,Aug 22 2014 12:00AM,2,,0
164,225,A-2510-334-6141-E/0161/2014,IMPERMEABILIZACION EN ESC. SEC. # 58 UBICADA EN CALLE SANTA LOURDES # 500 COL. SAN PEDRO DE LOS HERNANDEZ,28604.31,0,0,Aug 26 2014 12:00AM,Sep  1 2014 12:00AM,Sep 13 2014 12:00AM,1,1,1,,EJECUCION,388,,,1,Aug 26 2014 12:00AM,1,,0
165,224,A-2510-325-6141-D/0160/2014,PAVIMENTACION DE LA CALLE MAR CASPIO TRAMO: OCEANO PACIFICO A GOLFO DE BENGALA COL. SANTA MARIA DEL GRANJENO,1353595.64,30,406078.7,Aug 26 2014 12:00AM,Sep  8 2014 12:00AM,Nov 29 2014 12:00AM,1,1,1,,EJECUCION,579,,,1,Aug 26 2014 12:00AM,1,,0
166,222,A-21199-0000-0004-C/0159/2014,CONCENTRACION DE MEDIDORES EN LA PLAZA DE SAN JUAN DEL COECILLO PRIMERA ETAPA,173016.46,30,51904.94,Aug 26 2014 12:00AM,Sep  8 2014 12:00AM,Oct 25 2014 12:00AM,1,1,1,,EJECUCION,126,,,1,Aug 26 2014 12:00AM,1,,0
167,207,H-D/0146/2014,PAVIMENTACION DEL BLVD. CALIOPE TRAMO: BLVD. ARISTOTELES - CAD 0+700.00,43375460.69,30,13012638.21,Aug  5 2014 12:00AM,Aug 11 2014 12:00AM,Mar 14 2015 12:00AM,1,1,1,,EJECUCION,418,,,3,Aug  5 2014 12:00AM,3,,0
168,221,B-5051-236-6141-D/0158/2014,PAVIMENTACION DE LA CALLE FELIX ROMERO TRAMO: JOSE A. GODOY A CALLE JOSE MARIA DE LA TORRE COL. PERIODISTAS MEXICANOS,1456016.62,30,436804.99,Aug 26 2014 12:00AM,Sep  8 2014 12:00AM,Nov 29 2014 12:00AM,1,1,1,,EJECUCION,16,,,2,Aug 26 2014 12:00AM,1,,0
169,248,A-2510-334-6191-E/0176/2014,"PINTURA PARA LA ELIMINACION DE GRAFITI EN JARDIN DE NIÑOS ""JEAN PEGET"" ""CASA DEL MAESTRO JUBILADO"", ESCUELA PRIMARIA ""JOSE JOAQUIN FERNANDEZ DE LIZARDI"", ESCUELA PRIMARIA ""BENITO JUAREZ""",59734.64,0,0,Sep  5 2014 12:00AM,Sep  8 2014 12:00AM,Sep 15 2014 12:00AM,1,1,1,,EJECUCION,388,,,1,Sep  5 2014 12:00AM,1,,0
170,239,H-1910-930-6141-D/0170/2014,PAVIMENTACION DE LA CALLE ALMENA TRAMO: DE LAS MURALLAS - TOPAR CON LIMITE ORIENTE COLONIA EL CASTILLO,5138229.01,30,1541468.71,Sep  1 2014 12:00AM,Sep  8 2014 12:00AM,Dec 27 2014 12:00AM,1,1,1,,EJECUCION,493,,,13,Sep  1 2014 12:00AM,2,,0
171,238,H-1910-930-6141-D/0169/2014,PAVIMENTACION DE LA CALLE SENDERO AZTECA: DE CALLE AÑORANZA A TOPAR COLONIA ARBOLEDAS DE SAN PEDRO,971795.8,30,291538.74,Sep  1 2014 12:00AM,Sep  8 2014 12:00AM,Dec 27 2014 12:00AM,1,1,1,,EJECUCION,496,,,13,Sep  1 2014 12:00AM,2,,0
172,241,H-1910-930-6141-D/0171/2014,PAVIMENTACION DE LA CALLE SENDERO MAYA TRAMO: DE AÑORANZA A SENDERO MEXICA COLONIA ARBOLEDAS DE SAN PEDRO,736627.44,30,220988.24,Sep  1 2014 12:00AM,Sep  8 2014 12:00AM,Dec 27 2014 12:00AM,1,1,1,,EJECUCION,438,,,13,Sep  1 2014 12:00AM,2,,0
173,234,H-1910-930-6141-D/0167/2014,"PAVIMENTACION DE LA CALLE EFRAIN CALDERON LARA TRAMO: 14 DE MAYO A 26 DE AGOSTO, COL. MORELOS.",730002.08,30,219000.64,Sep  1 2014 12:00AM,Sep  8 2014 12:00AM,Dec 27 2014 12:00AM,1,1,1,,EJECUCION,335,,,13,Sep  1 2014 12:00AM,2,,0
174,237,H-1910-930-6141-D/0168/2014,"PAVIMENTACION DE LA CALLE JULIAN TEJADA LEON (JOSE MARIA GARCIA MUÑOZ) TRAMO: SALVADOR MUÑOZ OROZCO A MIGUEL LAVALLE, COL. LEON I.",316933.69,30,95080.1,Sep  1 2014 12:00AM,Sep  8 2014 12:00AM,Nov  8 2014 12:00AM,1,1,1,,EJECUCION,276,,,13,Sep  1 2014 12:00AM,2,,0
175,232,H-1910-930-6141-D/0166/2014,"PAVIMENTACION DE LA CALLE CAÑADA DE LOS APOSTOLES TRAMO: CAÑADA DE LOS PROFETAS - CAÑADA DE CRISTO, COL. CAÑADA DE ALFARO.",1914230.99,30,574269.3,Sep  1 2014 12:00AM,Sep  8 2014 12:00AM,Dec 27 2014 12:00AM,1,1,1,,EJECUCION,556,,,13,Sep  1 2014 12:00AM,2,,0
176,243,H-1910-930-6141-D/0172/2014,"PAVIMENTACION DE LA CALLE BARBACANA TRAMO: DE CALLE ATALAYA A CALLE BALUARTE, COL. EL CASTILLO",1895010.81,30,568503.24,Sep  1 2014 12:00AM,Sep  8 2014 12:00AM,Dec 27 2014 12:00AM,1,1,1,,EJECUCION,240,,,13,Sep  1 2014 12:00AM,2,,0
177,247,B-5051-236-6121-H/0175/2014,"PROYECTO EJECUTIVO DE LAS CALLES: 1. ANTERA TRAMO: ESTAMBRE - MADRE MARINA, 2. SEPALO TRAMO: ESTAMBRE - MADRE MARINA, COL. ARBOLEDAS DE SAN HILARION.",202232.42,30,60669.72,Sep  5 2014 12:00AM,Sep 15 2014 12:00AM,Nov  8 2014 12:00AM,1,1,1,,EJECUCION,471,,,2,Sep  5 2014 12:00AM,1,,0
178,246,A-1810-311-6151-D/0174/2014,"REVESTIMIENTO DE LAS COMUNIDADES SAN JOSE DEL RESPLANDOR, EL CONSUELO, RANCHO NUEVO Y NUEVO LINDERO.",646403.83,30,193921.14,Sep  5 2014 12:00AM,Sep 15 2014 12:00AM,Oct 25 2014 12:00AM,1,1,1,,EJECUCION,505,,,1,Sep  5 2014 12:00AM,1,,0
179,249,G-E/0177/2014,"TERMINACION DE LA SEGUNDA ETAPA DE LAS ADECUACIONES A LAS OFICINAS GENERALES DE ""EL CECYTEG""",4012289.94,30,1203686.98,Sep  8 2014 12:00AM,Sep 15 2014 12:00AM,Jan  3 2015 12:00AM,1,1,1,,EJECUCION,499,,,11,Sep  8 2014 12:00AM,2,,0
180,253,A-2210-392-6221-H/0182/2014,"ESTUDIO DE MECANICA DE SUELOS PARA DISEÑO DE CIMENTACION DE AMPLIACIONES DE VARIAS ESCUELAS EN VARIOS PUNTOS DE LA CIUDAD DE LEON, GUANAJUATO",51562.65,0,0,Sep 19 2014 12:00AM,Sep 22 2014 12:00AM,Oct 18 2014 12:00AM,1,1,1,,EJECUCION,271,,,1,Sep 19 2014 12:00AM,1,,0
181,251,A-1810-311-6151-D/0179/2014,REVESTIMIENTO CAMINO TRAMO: E.C (LEON-SAN FELIPE) A CAMINO  (GUANAJUATITO-BUENOS AIRES),230504.5,30,69151.35,Sep 19 2014 12:00AM,Sep 29 2014 12:00AM,Oct 11 2014 12:00AM,1,1,1,,EJECUCION,576,,,1,Sep 19 2014 12:00AM,1,,0
182,252,B-5051-236-6121-H/0181/2014,PROYECTO EJECUTIVO DE LAS CALLES: 1. ARTURO LOZANO MADRAZO TRAMO: ANGEL VAZQUEZ NEGRETE A RODRIGO ZERMEÑO COL. LEON I; 2. CALLE PARACHO TRAMO: URUAPAN - MARAVATIO COL. LA BRISA.,174320.16,0,0,Sep 19 2014 12:00AM,Oct  6 2014 12:00AM,Nov 29 2014 12:00AM,1,1,1,,EJECUCION,371,,,2,Sep 19 2014 12:00AM,1,,0
183,250,A-1810-311-6151-D/0178/2014,"REVESTIMIENTO EN LA COMUNIDAD DE VAQUERIAS Y RASTREO EN CAMINO EN NUEVO VALLE DE MORENO MUNICIPIO DE LEON, GTO.",116325.03,0,0,Sep 19 2014 12:00AM,Sep 29 2014 12:00AM,Oct 18 2014 12:00AM,1,1,1,,EJECUCION,522,,,1,Sep 19 2014 12:00AM,1,,0
184,256,B-5051-236-6141-D/0184/2014,PAVIMENTACION DE LA CALLE ALEGRIA TRAMO: HISTORIADORES - PAVIMENTO EXISTENTE COL. SAN JOSE DE CEMENTOS,827377.47,30,248213.24,Sep 23 2014 12:00AM,Oct  6 2014 12:00AM,Dec 20 2014 12:00AM,1,1,1,,EJECUCION,335,,,2,Sep 23 2014 12:00AM,1,,0
185,273,A-2510-334-6121-E/0194/2014,"REHABILITACION DE PARQUE: ARMONIZACIÓN URBANA, CANCHA DE FUTBOL, JUEGOS INFANTILES COL. LAS JOYAS (2DA ETAPA)",2095383.93,30,628615.17,Sep 30 2014 12:00AM,Oct  6 2014 12:00AM,Dec 13 2014 12:00AM,1,1,1,,EJECUCION,55,,,1,Sep 30 2014 12:00AM,1,,0
186,226,A-2510-334-6141-E/0162/2014,"CONSTRUCCION DE EXPLANADA EN CANCHA DE FUTBOL, MALLA PERIMETRAL, RAMPA DE ACCESO, PLATAFORMA PARA AULAS MOVILES Y REMODELACIÓN DE BAÑOS EN ÑA CALLE PASCAL ESQ. FROMM COL. SOLEDAD LA JOYA",1980077.53,0,0,Aug 29 2014 12:00AM,Sep  8 2014 12:00AM,Nov 15 2014 12:00AM,1,1,1,,EJECUCION,531,,,1,Aug 29 2014 12:00AM,1,,0
187,254,A-2510-331-6141-D/0183/2014,PAVIMENTACION DE LA CALLE SANTA EMILIA (ELODIA) 1/2 CUERPO TRAMO: DE CUMBRES DE LA PISCINA - JALPA COLONIA COSMOS,1294427.32,30,388328.19,Sep 25 2014 12:00AM,Oct  6 2014 12:00AM,Dec 20 2014 12:00AM,1,1,1,,EJECUCION,215,,,1,Sep 25 2014 12:00AM,1,,0
188,265,A-2510-327-6141-H/0189/2014,ELABORACION DE CATASTRO DE CASETAS TELEFONICAS EN LA CIUDAD DE LEON GTO.,200657.5,30,60197.25,Sep 25 2014 12:00AM,Oct  6 2014 12:00AM,Nov 15 2014 12:00AM,1,1,1,,EJECUCION,293,,,1,Sep 25 2014 12:00AM,1,,0
189,266,H-2210-926-6121-E/0190/2014-1,REHABILITACION DE MODULO SANITARIO EN LA TELESECUNDARIA #14 CON CCT 11ETV0043Z,222161.01,30,66648.3,Sep 26 2014 12:00AM,Oct  6 2014 12:00AM,Dec  6 2014 12:00AM,1,1,1,,EJECUCION,559,,,3,Sep 26 2014 12:00AM,1,,0
190,263,C-1910-638-6111-E/0188/2014,SUMINISTRO Y COLOCACION DE MUROS Y PISO FIRME URBANO (BALCONES DE LA JOYA Y COLINAS DE LA HACIENDA),2023724.54,30,607117.36,Sep 24 2014 12:00AM,Oct  6 2014 12:00AM,Dec 13 2014 12:00AM,1,1,1,,EJECUCION,531,,,10,Sep 24 2014 12:00AM,1,,0
191,267,H-2210-926-6121-E/0190/2014-2,REHABILITACION DE MODULO SANITARIO EN LA PRIMARIA PEDRO MORENO CON CCT 11DPRI548Y,225554.83,30,67666.45,Sep 26 2014 12:00AM,Oct  6 2014 12:00AM,Dec  6 2014 12:00AM,1,1,1,,EJECUCION,559,,,3,Sep 26 2014 12:00AM,1,,0
192,268,H-2210-926-6121-E/0190/2014-3,REHABILITACION DE MODULO SANITARIO EN LA PRIMARIA JUAN JOSÉ TORRES LANDA CON 11EPRO700V,156966.68,30,47090,Sep 26 2014 12:00AM,Oct  6 2014 12:00AM,Dec  6 2014 12:00AM,1,1,1,,EJECUCION,559,,,3,Sep 26 2014 12:00AM,1,,0
193,269,H-2210-926-6121-E/0191/2014,CONSTRUCCION DE AULA EN LA SECUNDARIA TÉCNICA # 58 CON CCT 11DSTOO820,539457.05,30,161837.11,Sep 26 2014 12:00AM,Oct  6 2014 12:00AM,Dec 20 2014 12:00AM,1,1,1,,EJECUCION,574,,,3,Sep 26 2014 12:00AM,1,,0
194,277,C-1810-631-6111-E/0197/2014,CONSTRUCCION E INSTALACION DE SERVICIO SANITARIO CON SANEAMIENTO (BIODIGESTOR) EN 212 VIVIENDAS DE LA ZONA RURAL,12557938.16,30,3767381.44,Oct  7 2014 12:00AM,Oct 13 2014 12:00AM,Feb 28 2015 12:00AM,1,1,1,,EJECUCION,499,,,10,Oct  7 2014 12:00AM,1,,0
